hd,jcd,rno,win_lane,win_racer_id,decision
20240330,02,10,4,4748,差し
20240330,02,11,4,4201,まくり
20240330,02,12,1,4276,逃げ
20240330,02,1,1,3647,逃げ
20240330,02,2,3,5005,まくり
20240330,02,3,1,4081,逃げ
20240330,02,4,2,4906,まくり
20240330,02,5,1,4748,逃げ
20240330,02,6,3,4737,まくり
20240330,02,7,1,4545,逃げ
20240330,02,8,1,3462,逃げ
20240330,02,9,6,3929,まくり
20240330,06,10,2,3614,差し
20240330,06,11,4,5150,まくり
20240330,06,12,3,3976,まくり差し
20240330,06,1,2,4911,抜き
20240330,06,2,3,4182,まくり
20240330,06,3,3,4390,まくり差し
20240330,06,4,1,5201,逃げ
20240330,06,5,1,4902,逃げ
20240330,06,6,1,5177,逃げ
20240330,06,7,5,5054,まくり
20240330,06,8,3,5252,まくり
20240330,06,9,5,4879,まくり差し
20240330,07,10,1,4384,逃げ
20240330,07,11,1,4033,逃げ
20240330,07,12,1,4051,逃げ
20240330,07,1,1,4678,逃げ
20240330,07,2,2,4090,まくり
20240330,07,3,1,4943,逃げ
20240330,07,4,2,4172,まくり
20240330,07,5,6,4189,まくり差し
20240330,07,6,1,4919,逃げ
20240330,07,7,3,3948,抜き
20240330,07,8,1,5087,逃げ
20240330,07,9,1,4446,逃げ
20240330,09,10,1,4730,逃げ
20240330,09,11,1,4289,逃げ
20240330,09,12,2,4546,まくり
20240330,09,1,2,4014,差し
20240330,09,2,1,3280,逃げ
20240330,09,3,5,4499,まくり差し
20240330,09,4,1,4746,逃げ
20240330,09,5,1,4964,逃げ
20240330,09,6,1,4804,逃げ
20240330,09,7,3,4289,まくり
20240330,09,8,1,4372,逃げ
20240330,09,9,1,3999,逃げ
20240330,10,10,1,3870,逃げ
20240330,10,11,1,3713,逃げ
20240330,10,12,1,3997,逃げ
20240330,10,1,2,4060,差し
20240330,10,2,1,4016,逃げ
20240330,10,3,6,5189,差し
20240330,10,4,1,4121,逃げ
20240330,10,5,2,4057,まくり
20240330,10,6,2,4366,差し
20240330,10,7,3,4570,差し
20240330,10,8,2,4121,差し
20240330,10,9,3,4052,差し
20240330,17,10,1,4796,逃げ
20240330,17,11,1,3159,逃げ
20240330,17,12,1,4084,逃げ
20240330,17,1,4,3615,まくり
20240330,17,2,2,4834,差し
20240330,17,3,1,4811,逃げ
20240330,17,4,1,3435,逃げ
20240330,17,5,4,5161,まくり
20240330,17,6,1,4268,逃げ
20240330,17,7,4,4073,抜き
20240330,17,8,3,4494,抜き
20240330,17,9,1,3685,逃げ
20240330,19,10,3,3838,まくり差し
20240330,19,11,1,4463,逃げ
20240330,19,12,1,4601,逃げ
20240330,19,1,5,4992,まくり差し
20240330,19,2,1,3539,逃げ
20240330,19,3,2,4864,抜き
20240330,19,4,1,4137,逃げ
20240330,19,5,1,3833,逃げ
20240330,19,6,1,3952,逃げ
20240330,19,7,1,3951,逃げ
20240330,19,8,4,4776,まくり
20240330,19,9,1,3843,逃げ
20240330,21,10,1,4076,逃げ
20240330,21,11,1,4743,逃げ
20240330,21,12,2,3333,まくり
20240330,21,1,1,5029,逃げ
20240330,21,2,1,3788,逃げ
20240330,21,3,1,3955,逃げ
20240330,21,4,1,4140,逃げ
20240330,21,5,3,4076,まくり差し
20240330,21,6,4,3769,まくり差し
20240330,21,7,3,3517,抜き
20240330,21,8,2,3747,差し
20240330,21,9,6,4351,抜き
20240330,22,10,2,4713,差し
20240330,22,11,1,4653,逃げ
20240330,22,12,4,4528,差し
20240330,22,1,1,3978,逃げ
20240330,22,2,1,4151,逃げ
20240330,22,3,6,4272,まくり差し
20240330,22,4,1,4299,逃げ
20240330,22,5,4,4713,まくり差し
20240330,22,6,1,5092,逃げ
20240330,22,7,3,4528,まくり差し
20240330,22,8,1,4263,逃げ
20240330,22,9,1,5167,逃げ
20240330,23,10,2,3854,まくり
20240330,23,11,1,4174,逃げ
20240330,23,12,1,4371,逃げ
20240330,23,1,1,4531,逃げ
20240330,23,2,2,4959,抜き
20240330,23,3,1,4483,逃げ
20240330,23,4,3,4685,まくり差し
20240330,23,5,1,4933,逃げ
20240330,23,6,1,4688,逃げ
20240330,23,7,3,4531,まくり
20240330,23,8,1,4685,逃げ
20240330,23,9,1,4503,逃げ
20240330,24,10,1,4063,逃げ
20240330,24,11,1,3721,逃げ
20240330,24,12,1,4600,逃げ
20240330,24,1,1,4603,逃げ
20240330,24,2,4,4347,差し
20240330,24,3,1,4359,逃げ
20240330,24,4,6,3721,差し
20240330,24,5,1,4512,逃げ
20240330,24,6,1,4236,逃げ
20240330,24,7,3,3484,差し
20240330,24,8,1,4347,逃げ
20240330,24,9,1,3257,逃げ
