hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240331,2,10,1,4276,鈴木 勝博,NIGE,69.8,84.9,0.15,0.09,6.64,1,3,32.28,54.43,29.77,45.8,2.0,1.0,0.0,0.0,0.0,3.0,13.771999999999998,14.817,143165591.30133334,143165576.48433334,0,0,0
20240331,2,10,2,3933,山地 正樹,NIGE,14.2,58.9,0.17,0.05,6.81,3,1,38.82,53.95,26.27,39.83,2.0,1.0,1.0,13.0,0.0,2.0,15.286,14.817,143165591.30133334,143165576.48433334,0,0,0
20240331,2,10,3,4191,赤羽 克也,NIGE,27.9,76.7,0.16,0.06,6.76,2,2,37.87,53.85,33.56,45.89,2.0,1.0,3.0,2.0,6.0,1.0,15.392999999999999,14.817,143165591.30133334,143165576.48433334,0,0,0
20240331,2,10,4,4159,向後 龍一,NIGE,6.8,52.2,0.18,0.26,6.81,3,6,35.4,52.17,40.14,53.06,2.0,1.0,1.0,0.0,2.0,0.0,429496743.72,14.817,143165591.30133334,143165576.48433334,0,0,0
20240331,2,10,5,3832,下田 哲也,NIGE,5.0,27.5,0.17,0.15,6.9,5,5,42.58,60.65,25.9,42.45,2.0,1.0,0.0,0.0,2.0,0.0,15.785999999999998,14.817,143165591.30133334,143165576.48433334,0,0,0
20240331,2,10,6,4081,樋口 範政,NIGE,0.0,20.6,0.2,0.14,6.83,4,4,38.82,55.29,46.81,62.41,2.0,1.0,0.0,0.0,0.0,0.0,14.397999999999998,14.817,143165591.30133334,143165576.48433334,0,0,0
20240331,2,11,1,4737,竹井 貴史,NIGE,65.3,84.6,0.17,0.16,6.69,1,5,34.64,54.25,30.17,48.28,2.0,1.0,0.0,0.0,0.0,1.0,14.388,143165589.04999998,15.226333333333331,-143165573.82366666,0,0,0
20240331,2,11,2,3569,増田 進,NIGE,9.5,40.4,0.19,0.11,6.8,5,2,29.93,53.74,31.29,47.62,2.0,1.0,2.0,1.0,0.0,0.0,11.775,143165589.04999998,15.226333333333331,-143165573.82366666,0,0,0
20240331,2,11,3,4144,石塚 久也,NIGE,29.0,74.1,0.16,0.17,6.78,4,6,25.33,43.33,20.57,36.17,2.0,1.0,6.0,1.0,2.0,0.0,429496740.987,143165589.04999998,15.226333333333331,-143165573.82366666,0,0,0
20240331,2,11,4,4486,野村 誠,NIGE,19.2,57.6,0.15,0.14,6.74,2,3,33.12,53.25,35.14,51.35,2.0,1.0,6.0,2.0,2.0,0.0,13.651999999999997,143165589.04999998,15.226333333333331,-143165573.82366666,0,0,0
20240331,2,11,5,5095,小原 聡将,NIGE,2.8,28.5,0.16,0.09,6.76,3,1,44.91,62.28,27.74,48.18,2.0,1.0,1.0,0.0,0.0,0.0,16.932999999999996,143165589.04999998,15.226333333333331,-143165573.82366666,0,0,0
20240331,2,11,6,4201,佐竹 友樹,NIGE,7.1,32.1,0.15,0.15,6.83,6,4,40.38,58.97,34.9,53.69,2.0,1.0,1.0,0.0,1.0,0.0,15.094,143165589.04999998,15.226333333333331,-143165573.82366666,0,0,0
20240331,2,12,1,4109,谷津 幸宏,SASHI,62.0,92.0,0.13,0.0008,6.84,4,2,28.57,44.81,33.1,48.28,4.0,3.0,0.0,0.0,0.0,3.0,12.555,143165591.06833336,12.890999999999998,-143165578.17733335,0,0,0
20240331,2,12,2,4877,鈴谷 一平,SASHI,15.7,78.9,0.12,0.0006,6.74,1,1,33.33,45.39,34.23,49.66,4.0,3.0,0.0,6.0,0.0,0.0,14.263,143165591.06833336,12.890999999999998,-143165578.17733335,0,0,0
20240331,2,12,3,4748,渡邉 雄朗,SASHI,21.9,58.5,0.16,0.14,6.8,3,6,43.11,61.08,35.86,56.55,4.0,3.0,4.0,2.0,2.0,1.0,429496746.387,143165591.06833336,12.890999999999998,-143165578.17733335,0,0,0
20240331,2,12,4,3929,杢野 誓良,SASHI,7.5,47.5,0.16,0.13,6.78,2,5,37.43,61.45,40.4,54.97,4.0,3.0,0.0,1.0,2.0,0.0,14.277,143165591.06833336,12.890999999999998,-143165578.17733335,0,0,0
20240331,2,12,5,4025,山本 隆幸,SASHI,1.8,56.3,0.17,0.11,6.78,2,4,22.22,37.25,21.74,37.68,4.0,3.0,1.0,0.0,0.0,0.0,10.557999999999998,143165591.06833336,12.890999999999998,-143165578.17733335,0,0,0
20240331,2,12,6,4407,鹿島 敏弘,SASHI,0.0,28.5,0.23,0.09,6.88,5,3,35.48,55.48,24.06,48.12,4.0,3.0,0.0,0.0,0.0,0.0,13.837999999999997,143165591.06833336,12.890999999999998,-143165578.17733335,0,0,0
20240331,2,1,1,3306,武田 正紀,MAKURI,12.5,54.1,0.17,0.0006,6.78,2,2,33.58,42.54,45.64,61.07,0.0,0.0,0.0,0.0,0.0,0.0,12.780000000000001,143165590.19733334,10.494,-143165579.70333335,0,0,0
20240331,2,1,2,5013,山下 夏鈴,MAKURI,4.5,45.4,0.17,0.05,6.73,1,4,33.12,46.5,33.99,49.02,0.0,0.0,1.0,0.0,0.0,0.0,12.873999999999997,143165590.19733334,10.494,-143165579.70333335,0,0,0
20240331,2,1,3,4871,菊池 宏志,MAKURI,0.0,18.1,0.2,0.08,6.79,3,6,43.98,62.65,26.81,47.1,0.0,0.0,0.0,0.0,0.0,0.0,429496744.938,143165590.19733334,10.494,-143165579.70333335,0,0,0
20240331,2,1,4,3682,切田 潤二,MAKURI,0.0,31.0,0.18,0.01,6.85,6,3,28.47,47.92,46.21,66.21,0.0,0.0,0.0,0.0,0.0,0.0,10.798999999999998,143165590.19733334,10.494,-143165579.70333335,1,0,0
20240331,2,1,5,5324,畑田 希咲,MAKURI,0.0,0.0,0.0,0.06,6.82,4,5,32.21,50.34,36.73,55.78,0.0,0.0,0.0,0.0,0.0,0.0,10.341000000000001,143165590.19733334,10.494,-143165579.70333335,0,0,0
20240331,2,1,6,5122,相馬 翔,MAKURI,0.0,11.4,0.19,0.0002,6.83,5,1,24.48,44.06,41.55,57.04,0.0,0.0,0.0,0.0,0.0,0.0,10.342,143165590.19733334,10.494,-143165579.70333335,0,0,0
20240331,2,2,1,3832,下田 哲也,MAKURI,42.8,78.5,0.17,0.01,6.82,1,3,42.58,60.65,25.9,42.45,0.0,0.0,0.0,0.0,0.0,0.0,15.985999999999997,14.391999999999998,143165586.23033333,143165571.83833334,0,0,0
20240331,2,2,2,4407,鹿島 敏弘,MAKURI,11.3,54.5,0.17,0.03,6.9,5,5,35.48,55.48,24.06,48.12,0.0,0.0,0.0,4.0,0.0,1.0,13.637999999999998,14.391999999999998,143165586.23033333,143165571.83833334,0,0,0
