hd,jcd,rno,win_lane,win_racer_id,decision
20240310,01,10,3,4121,まくり
20240310,01,11,1,5141,逃げ
20240310,01,12,1,4238,逃げ
20240310,01,1,1,3970,抜き
20240310,01,2,2,4944,差し
20240310,01,3,5,3905,抜き
20240310,01,4,4,3922,まくり
20240310,01,5,6,4121,抜き
20240310,01,6,1,3686,逃げ
20240310,01,7,2,3967,差し
20240310,01,8,1,4218,逃げ
20240310,01,9,1,4012,逃げ
20240310,02,10,1,3841,逃げ
20240310,02,11,1,4144,逃げ
20240310,02,12,4,4449,まくり
20240310,02,1,4,3081,まくり
20240310,02,2,3,4429,差し
20240310,02,3,3,3841,差し
20240310,02,4,1,4053,逃げ
20240310,02,5,1,4058,逃げ
20240310,02,6,2,4335,差し
20240310,02,7,1,3909,逃げ
20240310,02,8,2,4064,差し
20240310,02,9,2,3746,抜き
20240310,03,10,1,4391,逃げ
20240310,03,11,1,5095,逃げ
20240310,03,12,3,5058,まくり
20240310,03,1,3,4129,まくり
20240310,03,2,1,4693,逃げ
20240310,03,3,3,4093,まくり差し
20240310,03,4,1,4641,逃げ
20240310,03,5,1,4277,逃げ
20240310,03,6,4,3319,まくり
20240310,03,7,4,4330,まくり
20240310,03,8,3,5196,まくり
20240310,03,9,1,3975,逃げ
20240310,05,10,1,5057,逃げ
20240310,05,11,2,4900,まくり
20240310,05,12,1,4544,逃げ
20240310,05,1,1,3277,逃げ
20240310,05,2,1,5088,逃げ
20240310,05,3,1,4128,逃げ
20240310,05,4,1,4653,逃げ
20240310,05,5,1,5135,逃げ
20240310,05,6,1,4976,逃げ
20240310,05,7,1,2538,逃げ
20240310,05,8,1,4672,逃げ
20240310,05,9,1,4104,逃げ
20240310,07,10,4,4017,まくり差し
20240310,07,11,4,4298,まくり
20240310,07,12,1,4516,逃げ
20240310,07,1,1,4081,逃げ
20240310,07,2,1,4988,逃げ
20240310,07,3,3,4207,まくり
20240310,07,4,5,5232,まくり差し
20240310,07,5,2,4298,差し
20240310,07,6,1,4423,逃げ
20240310,07,7,1,3606,逃げ
20240310,07,8,2,4516,まくり
20240310,07,9,1,4228,逃げ
20240310,08,10,2,4190,差し
20240310,08,11,1,4963,逃げ
20240310,08,12,1,4482,逃げ
20240310,08,1,5,3528,まくり差し
20240310,08,2,1,4791,逃げ
20240310,08,3,6,4690,まくり差し
20240310,08,4,1,4678,抜き
20240310,08,5,1,4190,逃げ
20240310,08,6,2,4909,差し
20240310,08,7,1,5019,逃げ
20240310,08,8,1,4936,逃げ
20240310,08,9,1,3845,逃げ
20240310,09,10,1,4519,逃げ
20240310,09,11,1,4736,逃げ
20240310,09,12,1,4117,逃げ
20240310,09,1,1,4737,逃げ
20240310,09,2,1,4300,逃げ
20240310,09,3,1,3965,逃げ
20240310,09,4,4,4240,まくり
20240310,09,5,4,4319,抜き
20240310,09,6,1,4589,逃げ
20240310,09,7,3,4737,差し
20240310,09,8,1,4642,逃げ
20240310,09,9,1,4215,逃げ
20240310,10,10,2,4025,差し
20240310,10,11,3,5150,まくり差し
20240310,10,12,1,4961,逃げ
20240310,10,1,1,4502,逃げ
20240310,10,2,1,3900,逃げ
20240310,10,3,1,5038,逃げ
20240310,10,4,1,4919,逃げ
20240310,10,5,1,4902,逃げ
20240310,10,6,1,4491,逃げ
20240310,10,7,6,4702,まくり差し
20240310,10,8,1,4930,逃げ
20240310,10,9,1,3635,逃げ
20240310,15,10,1,3792,逃げ
20240310,15,11,1,4331,逃げ
20240310,15,12,1,5136,逃げ
20240310,15,1,1,3347,抜き
20240310,15,2,1,5055,逃げ
20240310,15,3,1,3731,逃げ
20240310,15,4,1,4594,逃げ
20240310,15,5,1,3788,逃げ
20240310,15,6,1,4163,逃げ
20240310,15,7,1,4136,逃げ
20240310,15,8,1,4782,逃げ
20240310,15,9,3,4649,まくり差し
20240310,16,10,1,4515,逃げ
20240310,16,11,2,4133,差し
20240310,16,12,3,4095,まくり差し
20240310,16,1,5,4735,まくり差し
20240310,16,2,1,4054,逃げ
20240310,16,3,6,4095,まくり
20240310,16,4,6,5002,まくり差し
20240310,16,5,6,4571,まくり
20240310,16,6,2,4610,まくり
20240310,16,7,4,4552,差し
20240310,16,8,1,4735,逃げ
20240310,16,9,4,4230,まくり
20240310,17,10,1,4828,逃げ
20240310,17,11,1,4398,逃げ
20240310,17,12,1,3721,逃げ
20240310,17,1,3,4083,まくり
20240310,17,2,1,4420,逃げ
20240310,17,3,1,4888,逃げ
20240310,17,4,2,4532,抜き
20240310,17,5,3,4441,差し
20240310,17,6,1,4118,逃げ
20240310,17,7,5,3779,まくり
20240310,17,8,3,4704,差し
20240310,17,9,4,4264,まくり差し
20240310,22,10,4,4522,まくり差し
20240310,22,11,1,3940,逃げ
20240310,22,12,1,3956,逃げ
20240310,22,1,1,4292,逃げ
20240310,22,2,4,4036,まくり
20240310,22,3,3,5018,まくり
20240310,22,4,2,4533,まくり
20240310,22,5,1,3334,逃げ
20240310,22,6,2,4522,まくり
20240310,22,7,2,4485,まくり
20240310,22,8,4,3956,まくり差し
20240310,22,9,1,4100,逃げ
20240310,23,10,1,4013,逃げ
20240310,23,11,1,4459,逃げ
20240310,23,12,1,4587,逃げ
20240310,23,1,4,5134,まくり差し
20240310,23,2,6,4789,まくり
20240310,23,3,1,4436,逃げ
20240310,23,4,6,3541,まくり差し
20240310,23,5,5,4294,まくり
20240310,23,6,2,4957,差し
20240310,23,7,1,3703,逃げ
20240310,23,8,1,3825,逃げ
20240310,23,9,4,4636,まくり
20240310,24,10,1,4839,逃げ
20240310,24,11,1,4497,逃げ
20240310,24,12,1,4654,逃げ
20240310,24,1,1,4268,逃げ
20240310,24,2,1,4683,逃げ
20240310,24,3,1,4037,逃げ
20240310,24,4,1,4539,逃げ
20240310,24,5,1,3898,逃げ
20240310,24,6,1,4189,逃げ
20240310,24,7,1,4299,逃げ
20240310,24,8,1,4682,逃げ
20240310,24,9,1,4389,逃げ
