hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240310,01,10,1,5234,0.24,0.05,0.13,3,13.706
20240310,01,10,2,3905,0.29,0.16,0.16,5,16.98
20240310,01,10,3,4121,0.2,0.0001,0.13,1,16.137999999999998
20240310,01,10,4,3800,0.21,0.0001,0.15,1,13.507
20240310,01,10,5,3297,0.28,0.08,0.21,4,13.416999999999998
20240310,01,10,6,5087,0.26,0.0017000000000000001,0.23,2,13.881
20240310,01,11,1,5141,0.13,0.0004,0.13,3,16.256
20240310,01,11,2,3686,0.19,0.01,0.15,4,11.977
20240310,01,11,3,3538,0.26,0.06,0.19,5,16.5
20240310,01,11,4,4218,0.29,0.0003,0.18,2,11.433
20240310,01,11,5,3790,0.37,0.0003,0.18,2,12.699000000000002
20240310,01,11,6,4203,0.27,0.0001,0.18,1,9.97
20240310,01,12,1,4238,0.13,,0.1,1,13.327
20240310,01,12,2,3659,0.16,,0.15,1,18.886
20240310,01,12,3,4191,0.16,,0.16,1,17.970999999999997
20240310,01,12,4,4772,0.11,,0.11,1,15.168999999999999
20240310,01,12,5,4376,0.15,,0.16,1,17.964999999999996
20240310,01,12,6,4637,0.16,,0.18,1,13.204
20240310,01,1,1,3970,0.14,0.11,0.18,4,12.043
20240310,01,1,2,3885,0.15,0.11,0.16,4,11.796999999999999
20240310,01,1,3,4382,0.26,0.13,0.16,5,11.253
20240310,01,1,4,3614,0.22,0.0001,0.17,1,13.959999999999999
20240310,01,1,5,3967,0.23,0.0006,0.21,3,10.244
20240310,01,1,6,4740,0.26,0.0003,0.2,2,11.175
20240310,01,2,1,3652,0.24,0.0015,0.17,4,13.972000000000001
20240310,01,2,2,4944,0.26,0.0013,0.17,3,18.008
20240310,01,2,3,5006,0.24,0.0008,0.18,2,7.316999999999999
20240310,01,2,4,5074,0.27,0.05,0.15,5,11.397
20240310,01,2,5,3869,0.23,0.0006,0.21,1,13.081
20240310,01,2,6,5304,0.22,0.08,,6,429496742.67
20240310,01,3,1,3800,0.16,0.0007000000000000001,0.15,3,13.306999999999999
20240310,01,3,2,4495,0.21,0.0004,0.16,1,14.674000000000001
20240310,01,3,3,3973,0.2,0.0006,0.19,2,6.566999999999999
