hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240329,02,10,1,4025,0.26,,0.16,1,10.857999999999999
20240329,02,10,2,4737,0.17,,0.2,1,14.788
20240329,02,10,3,4201,0.14,,0.13,1,15.394
20240329,02,10,4,4809,0.11,,0.14,1,12.751
20240329,02,10,5,4748,0.08,,0.16,1,17.287
20240329,02,10,6,4906,0.12,,0.24,1,16.378
20240329,02,11,1,3933,0.28,0.0005,0.18,2,15.186
20240329,02,11,2,4486,0.22,0.02,0.16,3,13.651999999999997
20240329,02,11,3,3805,0.2,0.0001,0.13,1,11.982999999999999
20240329,02,11,4,4144,0.23,0.07,0.15,4,11.586999999999998
20240329,02,11,5,4077,0.19,0.17,0.18,5,15.924
20240329,02,11,6,3832,0.21,0.07,0.2,4,15.885999999999997
20240329,02,12,1,4191,0.07,0.09,0.13,1,15.492999999999999
20240329,02,12,2,4276,0.08,0.09,0.17,1,13.972
20240329,02,12,3,4545,0.09,0.14,0.15,2,12.456
20240329,02,12,4,4109,0.15,0.25,0.12,4,12.354999999999999
20240329,02,12,5,4877,0.26,0.33,0.15,5,13.863
20240329,02,12,6,4218,0.12,0.22,0.21,3,13.463
20240329,02,1,1,3293,0.12,0.0015,0.17,4,11.731
20240329,02,1,2,4809,0.17,0.0013,0.17,2,12.651
20240329,02,1,3,4218,0.1,0.03,0.16,5,13.263
20240329,02,1,4,4436,0.09,0.001,0.15,1,12.841
20240329,02,1,5,3933,0.18,0.0014000000000000002,0.19,3,15.085999999999999
20240329,02,1,6,5287,0.05,0.16,0.23,6,429496741.302
20240329,02,2,1,4623,0.31,0.08,0.16,4,15.901
20240329,02,2,2,4748,0.33,0.0029,0.14,3,17.087
20240329,02,2,3,4159,0.35,0.0018,0.17,2,14.52
20240329,02,2,4,3306,0.32,0.0012,0.16,1,12.88
20240329,02,2,5,4246,0.38,0.11,0.18,5,11.408999999999999
20240329,02,2,6,3805,0.39,0.14,0.14,6,429496741.083
20240329,02,3,1,4407,0.1,,0.16,1,14.037999999999998
20240329,02,3,2,5005,0.11,,0.16,1,12.811000000000002
20240329,02,3,3,4877,0.18,,0.13,1,14.263
20240329,02,3,4,5122,0.23,,0.17,1,10.342
20240329,02,3,5,3462,0.21,,0.14,1,13.378
20240329,02,3,6,4737,0.13,,0.17,1,14.788
20240329,02,4,1,4201,0.08,0.05,0.16,1,15.394
20240329,02,4,2,4423,0.15,0.16,0.17,3,12.268999999999998
20240329,02,4,3,3905,0.14,0.14,0.14,2,12.24
20240329,02,4,4,3647,0.13,0.42,0.18,6,429496743.819
20240329,02,4,5,4486,0.16,0.24,0.15,4,13.551999999999998
20240329,02,4,6,4276,0.13,0.35,0.17,5,13.572
20240329,02,5,1,4144,0.15,,0.17,1,11.886999999999999
20240329,02,5,2,3406,0.15,,0.18,1,10.48
20240329,02,5,3,3569,0.1,,0.19,1,11.875
20240329,02,5,4,4191,0.12,,0.16,1,15.492999999999999
20240329,02,5,5,4081,0.22,,0.2,1,14.697999999999999
20240329,02,5,6,5324,0.17,,0.2,1,10.741000000000001
20240329,02,6,1,4246,0.12,0.12,0.17,1,11.809
20240329,02,6,2,5069,0.14,0.21,0.12,5,14.85
20240329,02,6,3,5013,0.17,0.19,0.17,4,12.873999999999997
20240329,02,6,4,5287,0.14,0.17,0.0,3,12.001999999999999
20240329,02,6,5,5213,0.18,0.22,0.2,6,429496741.581
20240329,02,6,6,5327,0.48,0.16,0.28,2,7.506
20240329,02,7,1,4109,0.15,0.08,0.13,3,12.454999999999998
20240329,02,7,2,3306,0.18,0.11,0.18,4,12.58
20240329,02,7,3,4077,0.21,0.19,0.16,5,15.924
20240329,02,7,4,3293,0.24,0.0005,0.23,1,12.031
20240329,02,7,5,3929,0.25,0.0011,0.14,2,14.577
20240329,02,7,6,3682,0.19,0.22,0.23,6,429496740.099
20240329,02,8,1,4104,0.19,0.05,0.15,3,9.544999999999998
20240329,02,8,2,4436,0.25,0.17,0.15,6,429496741.941
20240329,02,8,3,3647,0.2,0.0003,0.15,1,14.719
20240329,02,8,4,4545,0.22,0.0007000000000000001,0.14,2,12.456
20240329,02,8,5,5122,0.4,0.06,0.21,4,10.042
20240329,02,8,6,4331,0.45,0.16,0.18,5,10.434
20240329,02,9,1,3905,0.11,0.15,0.16,2,12.24
20240329,02,9,2,4159,0.1,0.09,0.16,1,14.62
20240329,02,9,3,5095,0.13,0.27,0.16,5,16.532999999999998
20240329,02,9,4,5005,0.05,0.25,0.12,4,12.511000000000001
20240329,02,9,5,3569,0.13,0.31,0.21,6,429496740.975
20240329,02,9,6,4871,0.13,0.21,0.18,3,15.637999999999998
20240329,06,10,1,4962,0.18,0.03,0.14,1,12.892
20240329,06,10,2,3454,0.17,0.05,0.15,2,11.28
20240329,06,10,3,4911,0.14,0.07,0.14,3,14.272999999999998
20240329,06,10,4,5105,0.17,0.09,0.16,4,12.931
20240329,06,10,5,3538,0.14,0.1,0.17,5,16.512
20240329,06,10,6,3976,0.17,0.17,0.22,6,429496742.763
20240329,06,11,1,4336,0.12,0.09,0.14,2,12.693000000000001
20240329,06,11,2,4390,0.14,0.18,0.19,4,11.692
20240329,06,11,3,4902,0.15,0.07,0.17,1,11.494
20240329,06,11,4,4182,0.23,0.18,0.17,4,14.211999999999998
20240329,06,11,5,4245,0.21,0.29,0.17,5,13.868999999999998
20240329,06,11,6,5085,0.18,0.15,0.19,3,13.915999999999999
20240329,06,12,1,2014,0.25,0.2,0.15,5,11.619
20240329,06,12,2,5220,0.18,0.04,0.19,2,12.042000000000002
20240329,06,12,3,5054,0.16,0.1,0.17,3,12.046999999999999
20240329,06,12,4,5096,0.08,0.03,0.12,1,13.183000000000002
20240329,06,12,5,4216,0.15,0.14,0.16,4,12.645999999999999
20240329,06,12,6,5224,0.18,0.23,0.18,6,429496740.984
20240329,06,1,1,4327,0.23,0.25,0.17,5,16.767
20240329,06,1,2,3957,0.26,0.11,0.17,1,17.142999999999997
20240329,06,1,3,5177,0.22,0.11,0.17,1,12.007
20240329,06,1,4,5259,0.16,0.19,0.19,3,13.318999999999997
20240329,06,1,5,4211,0.17,0.18,0.14,2,12.884999999999998
20240329,06,1,6,3454,0.21,0.22,0.2,4,11.079999999999998
20240329,06,2,1,4879,0.17,0.04,0.14,2,15.306000000000001
20240329,06,2,2,3538,0.17,0.03,0.17,1,16.912
20240329,06,2,3,5172,0.23,0.16,0.17,6,429496743.555
20240329,06,2,4,5285,0.24,0.07,0.2,3,12.604999999999999
20240329,06,2,5,3614,0.21,0.08,0.18,4,11.668
20240329,06,2,6,5206,0.33,0.14,0.14,5,17.418
