hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240310,1,10,1,5234,,0,0,0,0,0.05,0,,2,3,0.13,75.0,75.0
20240310,1,10,2,3905,,0,0,0,0,0.16,0,,4,5,0.16,14.6,73.1
20240310,1,10,3,4121,,0,0,0,0,,1,0.01,5,1,0.13,11.6,51.1
20240310,1,10,4,3800,,0,0,0,0,,1,0.01,5,1,0.15,9.6,29.0
20240310,1,10,5,3297,,0,0,0,0,0.08,0,,3,4,0.21,0.0,16.6
20240310,1,10,6,5087,,0,0,0,0,0.0017000000000000001,0,,1,2,0.23,2.5,42.5
20240310,1,11,1,5141,,0,0,0,0,,1,0.04,3,3,0.13,71.9,87.7
20240310,1,11,2,3686,,0,0,0,0,0.01,0,,1,4,0.15,11.6,58.1
20240310,1,11,3,3538,,0,0,0,0,0.06,0,,2,5,0.19,2.6,52.6
20240310,1,11,4,4218,,0,0,0,0,,1,0.03,3,2,0.18,15.2,57.6
20240310,1,11,5,3790,,0,0,0,0,,1,0.03,3,2,0.18,8.8,35.2
20240310,1,11,6,4203,,0,0,0,0,,1,0.01,3,1,0.18,0.0,13.7
20240310,1,12,1,4238,,0,0,0,0,,,,1,1,0.1,84.4,93.1
20240310,1,12,2,3659,,0,0,0,0,,,,1,1,0.15,7.1,64.2
20240310,1,12,3,4191,,0,0,0,0,,,,1,1,0.16,27.9,76.7
20240310,1,12,4,4772,,0,0,0,0,,,,1,1,0.11,21.0,63.1
20240310,1,12,5,4376,,0,0,0,0,,,,1,1,0.16,12.5,43.7
20240310,1,12,6,4637,,0,0,0,0,,,,1,1,0.18,2.4,19.5
20240310,1,1,1,3970,,0,0,0,0,0.11,0,,1,4,0.18,19.0,66.6
20240310,1,1,2,3885,,0,0,0,0,0.11,0,,1,4,0.16,19.3,70.9
20240310,1,1,3,4382,,0,0,0,0,0.13,0,,2,5,0.16,2.2,35.5
20240310,1,1,4,3614,,0,0,0,0,,1,0.01,3,1,0.17,8.8,40.0
20240310,1,1,5,3967,,0,0,0,0,,1,0.06,3,3,0.21,0.0,22.2
20240310,1,1,6,4740,,0,0,0,0,,1,0.03,3,2,0.2,0.0,15.3
20240310,1,2,1,3652,,0,0,0,0,0.0015,0,,2,4,0.17,39.2,71.4
20240310,1,2,2,4944,,0,0,0,0,0.0013,0,,1,3,0.17,9.6,45.1
20240310,1,2,3,5006,,0,0,0,0,,1,0.08,5,2,0.18,3.8,30.7
20240310,1,2,4,5074,,0,0,0,0,0.05,0,,3,5,0.15,16.2,44.1
20240310,1,2,5,3869,,0,0,0,0,,1,0.06,5,1,0.21,5.2,42.1
20240310,1,2,6,5304,,0,0,0,0,0.08,0,,4,6,,,
20240310,1,3,1,3800,,0,0,0,0,,1,0.07,3,3,0.15,42.8,67.8
20240310,1,3,2,4495,,0,0,0,0,,1,0.04,3,1,0.16,8.5,45.7
