hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240122,01,10,1,4080,0.16,0,0,0,1,0.11,0,,2,2,0.15,70.0,100.0
20240122,01,10,2,4264,0.18,0,0,0,1,0.21,0,,4,4,0.16,8.0,62.0
20240122,01,10,3,4790,0.17,0,0,0,1,0.12,0,,3,3,0.15,13.7,64.7
20240122,01,10,4,4475,0.15,0,0,0,1,,1,0.04,5,1,0.15,6.1,53.0
20240122,01,10,5,3589,0.19,0,0,0,1,0.02,0,,1,5,0.15,6.6,36.6
20240122,01,10,6,4633,0.24,0,0,0,1,0.02,0,,1,6,0.2,0.0,20.5
20240122,01,11,1,4654,0.17,0,0,0,1,,1,0.01,4,4,0.14,61.1,91.6
20240122,01,11,2,4122,0.14,0,0,0,1,,1,0.04,4,1,0.16,17.5,70.0
20240122,01,11,3,3303,0.16,0,0,0,1,0.05,0,,1,3,0.18,16.0,78.5
20240122,01,11,4,3684,0.15,0,0,0,1,0.05,0,,1,2,0.18,5.2,65.7
20240122,01,11,5,3596,0.15,0,0,0,1,0.17,0,,2,2,0.16,3.5,35.7
20240122,01,11,6,4836,0.16,0,0,0,1,0.33,0,,3,3,0.16,0.0,8.0
20240122,01,12,1,4553,0.19,0,0,0,1,0.05,0,,2,4,0.16,58.8,91.1
20240122,01,12,2,4036,0.23,0,0,0,1,0.04,0,,1,6,0.18,30.0,74.0
20240122,01,12,3,4096,0.17,0,0,0,1,0.09,0,,4,3,0.15,17.7,60.0
20240122,01,12,4,4715,0.07,0,0,0,1,0.08,0,,3,1,0.11,12.5,65.6
20240122,01,12,5,4532,0.13,0,0,0,1,0.27,0,,5,2,0.15,10.0,60.0
20240122,01,12,6,4124,0.21,0,0,0,1,0.04,0,,1,5,0.18,3.1,34.3
20240122,01,1,1,5011,0.04,0,0,0,1,0.27,0,,4,2,0.14,39.1,69.5
20240122,01,1,2,3517,0.02,0,0,0,1,0.12,0,,2,1,0.14,9.3,50.0
20240122,01,1,3,5090,0.05,0,0,0,1,0.08,0,,1,3,0.17,13.8,58.3
20240122,01,1,4,4059,0.12,0,0,0,1,0.34,0,,5,4,0.14,24.4,64.4
20240122,01,1,5,4004,0.19,0,0,0,1,0.15,0,,3,5,0.18,2.0,34.6
20240122,01,1,6,3857,0.25,0,0,0,1,0.27,0,,4,6,0.2,4.2,43.3
20240122,01,2,1,4695,0.18,0,0,0,1,0.13,0,,5,5,0.16,26.6,66.6
20240122,01,2,2,3643,0.17,0,0,0,1,0.01,0,,1,4,0.17,20.0,74.2
20240122,01,2,3,3880,0.16,0,0,0,1,0.09,0,,3,3,0.18,2.2,45.4
20240122,01,2,4,4792,0.12,0,0,0,1,0.06,0,,2,1,0.17,6.2,40.6
20240122,01,2,5,4060,0.19,0,0,0,1,0.11,0,,4,6,0.18,5.7,42.8
20240122,01,2,6,3928,0.15,0,0,0,1,0.01,0,,1,2,0.2,0.0,8.8
20240122,01,3,1,4779,0.14,0,0,0,1,0.01,0,,1,1,0.15,16.6,83.3
20240122,01,3,2,3957,0.18,0,0,0,1,0.06,0,,3,5,0.17,8.1,55.1
20240122,01,3,3,4550,0.15,0,0,0,1,,1,0.01,5,2,0.15,0.0,38.4
20240122,01,3,4,3303,0.16,0,0,0,1,0.1,0,,4,3,0.19,10.0,46.0
20240122,01,3,5,4080,0.16,0,0,0,1,,1,0.06,5,3,0.13,7.6,46.1
20240122,01,3,6,3933,0.17,0,0,0,1,0.05,0,,2,4,0.0,0.0,0.0
20240122,01,4,1,4633,0.19,0,0,0,1,0.24,0,,3,3,0.13,42.8,83.3
20240122,01,4,2,3771,0.17,0,0,0,1,,1,0.02,4,1,0.13,7.8,65.7
20240122,01,4,3,4766,0.18,0,0,0,1,0.08,0,,2,2,0.16,15.3,43.5
20240122,01,4,4,3596,0.21,0,0,0,1,0.03,0,,1,5,0.16,7.4,40.7
20240122,01,4,5,3929,0.2,0,0,0,1,,1,0.07,4,4,0.14,2.1,36.1
20240122,01,4,6,4654,0.18,0,0,0,1,,1,0.01,4,2,0.16,0.0,24.1
20240122,01,5,1,4836,0.29,0,0,0,1,0.08,0,,3,6,0.17,40.9,63.6
