hd,jcd,rno,label_3t,win_lane
20240125,2,1,5-1-3,5
20240125,2,2,5-3-6,5
20240125,2,3,1-4-2,1
20240125,2,4,3-2-1,3
20240125,2,5,5-4-6,5
20240125,2,6,2-1-6,2
20240125,2,7,1-5-3,1
20240125,2,8,1-6-2,1
20240125,2,9,2-1-3,2
20240125,2,10,1-2-3,1
20240125,2,11,1-4-3,1
20240125,2,12,1-3-2,1
20240125,5,1,1-4-3,1
20240125,5,2,1-4-2,1
20240125,5,3,4-2-1,4
20240125,5,4,5-6-4,5
20240125,5,5,1-2-5,1
20240125,5,6,6-1-2,6
20240125,5,7,1-4-2,1
20240125,5,8,2-5-3,2
20240125,5,9,1-6-2,1
20240125,5,10,2-4-3,2
20240125,5,11,2-3-1,2
20240125,5,12,2-4-1,2
20240125,6,1,1-3-4,1
20240125,6,2,2-3-5,2
20240125,6,3,1-4-5,1
20240125,6,4,3-6-2,3
20240125,6,5,1-5-6,1
20240125,6,6,1-3-4,1
20240125,6,7,2-1-3,2
20240125,6,8,6-1-5,6
20240125,6,9,4-1-6,4
20240125,6,10,1-2-3,1
20240125,6,11,2-1-3,2
20240125,6,12,1-6-4,1
20240125,7,1,4-5-3,4
20240125,7,2,3-4-1,3
20240125,7,3,2-1-3,2
20240125,7,4,4-5-1,4
20240125,7,5,1-3-2,1
20240125,7,6,2-1-4,2
20240125,7,7,1-3-4,1
20240125,7,8,1-2-5,1
20240125,7,9,1-3-4,1
20240125,7,10,1-3-5,1
20240125,7,11,4-5-6,4
20240125,7,12,1-4-3,1
20240125,9,1,1-2-5,1
20240125,9,2,4-5-6,4
20240125,9,3,1-2-3,1
20240125,9,4,4-1-5,4
20240125,9,5,1-2-3,1
20240125,9,6,1-3-2,1
20240125,9,7,1-3-4,1
20240125,9,8,2-5-3,2
20240125,9,9,1-3-2,1
20240125,9,10,2-3-1,2
20240125,9,11,1-2-3,1
20240125,9,12,1-3-5,1
20240125,11,1,1-4-3,1
20240125,11,2,1-3-2,1
20240125,11,3,2-1-3,2
20240125,11,4,5-4-1,5
20240125,11,5,3-2-5,3
20240125,11,6,1-2-4,1
20240125,11,7,3-1-6,3
20240125,11,8,6-1-3,6
20240125,11,9,5-3-2,5
20240125,11,10,4-1-6,4
20240125,11,11,5-3-6,5
20240125,11,12,2-1-3,2
20240125,12,1,5-4-3,5
20240125,12,2,2-1-4,2
20240125,12,3,1-3-4,1
20240125,12,4,6-4-1,6
20240125,12,5,3-1-6,3
20240125,12,6,4-1-3,4
20240125,12,7,1-2-4,1
20240125,12,8,2-1-4,2
20240125,12,9,1-4-6,1
20240125,12,10,1-2-5,1
20240125,12,11,3-1-2,3
20240125,12,12,1-2-4,1
20240125,13,1,1-3-4,1
20240125,13,2,1-2-3,1
20240125,13,3,2-3-1,2
20240125,13,4,3-1-4,3
20240125,13,5,4-1-2,4
20240125,13,6,1-2-5,1
20240125,13,7,1-2-3,1
20240125,13,8,1-3-4,1
20240125,13,9,1-2-3,1
20240125,13,10,1-2-3,1
20240125,13,11,1-3-4,1
20240125,13,12,1-5-3,1
20240125,15,1,1-5-3,1
20240125,15,2,5-4-1,5
20240125,15,3,4-1-3,4
20240125,15,4,5-1-6,5
20240125,15,5,2-3-1,2
20240125,15,6,1-3-2,1
20240125,15,7,2-1-3,2
20240125,15,8,1-3-6,1
20240125,15,9,5-1-6,5
20240125,15,10,6-3-4,6
20240125,15,11,1-2-5,1
20240125,15,12,1-4-2,1
20240125,16,1,5-1-2,5
20240125,16,2,4-3-1,4
20240125,16,3,6-3-5,6
20240125,16,4,3-4-5,3
20240125,16,5,4-5-3,4
20240125,16,6,3-2-4,3
20240125,16,7,2-3-5,2
20240125,16,8,1-2-3,1
20240125,16,9,1-4-6,1
20240125,16,10,2-5-1,2
20240125,16,11,4-1-3,4
20240125,16,12,1-3-4,1
20240125,17,1,1-2-5,1
20240125,17,2,2-5-4,2
20240125,17,3,5-4-1,5
20240125,17,4,3-4-5,3
20240125,17,5,2-3-4,2
20240125,17,6,1-2-3,1
20240125,17,7,2-6-4,2
20240125,17,8,3-1-4,3
20240125,17,9,1-3-4,1
20240125,17,10,2-1-3,2
20240125,17,11,1-3-4,1
20240125,17,12,1-3-5,1
20240125,18,1,2-1-4,2
20240125,18,2,1-6-2,1
20240125,18,3,5-1-3,5
20240125,18,4,1-2-5,1
20240125,18,5,1-4-5,1
20240125,18,6,3-1-2,3
20240125,18,7,1-2-5,1
20240125,18,8,1-5-3,1
20240125,18,9,2-1-3,2
20240125,18,10,1-3-2,1
20240125,18,11,1-5-2,1
20240125,18,12,1-2-4,1
20240125,23,1,1-3-2,1
20240125,23,2,1-2-5,1
20240125,23,3,3-5-6,3
20240125,23,4,1-3-5,1
20240125,23,5,1-5-6,1
20240125,23,6,1-6-2,1
20240125,23,7,4-2-1,4
20240125,23,8,1-6-5,1
20240125,23,9,1-3-2,1
20240125,23,10,1-3-6,1
20240125,23,11,2-3-4,2
20240125,23,12,3-5-6,3
20240125,24,1,1-2-4,1
20240125,24,2,1-2-6,1
20240125,24,3,1-3-2,1
20240125,24,4,1-5-3,1
20240125,24,5,1-2-4,1
20240125,24,6,1-3-2,1
20240125,24,7,1-2-3,1
20240125,24,8,1-3-2,1
20240125,24,9,1-4-5,1
20240125,24,10,1-4-2,1
20240125,24,11,1-2-3,1
20240125,24,12,1-5-2,1
