hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240311,2,10,1,4269,杉山 裕也,A1,38,晴,16,1.0,1.0,eプリントサービス杯,逃げ,7.34,55.36,77.68,6.34,45.28,52.83,41.0,40.29,61.15,19.0,29.08,46.1,52.0,-0.5,6.66,0.02,0,76.5,92.1,0.15,0.0,0.0,0.0,2.0,1,3,16.691,15.274333333333331,13.187333333333333,-2.086999999999998,0.0,0.16990000000000002,-0.16,0,0,0,1-2-4
20240311,2,10,2,3841,佐々木 和伸,A2,47,晴,16,1.0,1.0,eプリントサービス杯,逃げ,5.51,39.53,54.65,0.0,0.0,0.0,54.0,41.25,60.63,30.0,29.1,48.51,54.0,-0.5,6.7,0.05,0,5.1,71.7,0.16,0.0,2.0,0.0,0.0,3,4,15.780999999999999,15.274333333333331,13.187333333333333,-2.086999999999998,0.0,0.16990000000000002,-0.16,0,0,0,1-2-4
20240311,2,10,3,4308,河村 了,A1,40,晴,16,1.0,1.0,eプリントサービス杯,逃げ,7.02,55.77,69.23,7.09,54.55,81.82,23.0,29.13,43.31,65.0,32.58,48.48,52.0,-0.5,6.7,0.0001,1,25.5,80.8,0.15,2.0,0.0,8.0,1.0,3,1,13.350999999999999,15.274333333333331,13.187333333333333,-2.086999999999998,0.0,0.16990000000000002,-0.16,0,0,0,1-2-4
20240311,2,10,4,3746,岡瀬 正人,A2,48,晴,16,1.0,1.0,eプリントサービス杯,逃げ,5.32,28.0,52.8,5.21,31.58,57.89,64.0,38.82,61.84,17.0,27.94,41.18,51.0,-0.5,6.69,0.0001,1,3.8,59.6,0.18,1.0,0.0,0.0,1.0,2,1,15.238,15.274333333333331,13.187333333333333,-2.086999999999998,0.0,0.16990000000000002,-0.16,0,0,0,1-2-4
20240311,2,10,5,4053,芦澤 望,B1,46,晴,16,1.0,1.0,eプリントサービス杯,逃げ,5.69,40.35,60.53,6.45,48.28,58.62,38.0,30.99,44.37,46.0,31.34,46.27,55.2,-0.5,6.7,0.17,0,10.3,41.3,0.16,0.0,0.0,3.0,0.0,3,5,12.710999999999999,15.274333333333331,13.187333333333333,-2.086999999999998,0.0,0.16990000000000002,-0.16,0,0,0,1-2-4
20240311,2,10,6,4064,原田 篤志,A1,44,晴,16,1.0,1.0,eプリントサービス杯,逃げ,6.53,47.75,65.77,8.38,50.0,87.5,62.0,24.65,43.66,66.0,33.09,49.26,52.0,-0.5,6.74,0.01,0,6.9,55.1,0.17,0.0,1.0,1.0,0.0,4,2,11.613,15.274333333333331,13.187333333333333,-2.086999999999998,0.0,0.16990000000000002,-0.16,0,0,0,1-2-4
20240311,2,11,1,4428,有賀 達也,A1,38,晴,17,0.0,0.0,eプリントサービス杯,まくり差し,6.4,43.94,64.39,6.12,42.86,62.64,36.0,38.96,62.34,26.0,33.09,46.04,52.0,0.0,6.69,0.0005,1,58.8,92.1,0.15,0.0,0.0,0.0,1.0,1,2,15.828000000000001,13.575000000000001,143165590.99533334,143165577.42033336,-0.0006000000000000001,0.0199,0.02,0,0,0,6-1-2
20240311,2,11,2,4076,杉田 篤光,A2,45,晴,17,0.0,0.0,eプリントサービス杯,まくり差し,5.42,31.03,52.59,5.25,29.17,50.0,48.0,31.65,51.08,77.0,25.83,39.17,52.0,-0.5,6.74,0.0008,1,11.3,54.5,0.18,2.0,2.0,0.0,1.0,3,4,12.847,13.575000000000001,143165590.99533334,143165577.42033336,-0.0006000000000000001,0.0199,0.02,0,0,0,6-1-2
20240311,2,11,3,4066,東本 勝利,A2,44,晴,17,0.0,0.0,eプリントサービス杯,まくり差し,6.19,44.58,68.67,5.49,42.86,51.43,13.0,27.12,46.61,69.0,29.2,45.99,53.4,-0.5,6.69,0.0007000000000000001,1,6.9,55.8,0.15,1.0,0.0,2.0,0.0,1,3,12.049999999999999,13.575000000000001,143165590.99533334,143165577.42033336,-0.0006000000000000001,0.0199,0.02,0,0,0,6-1-2
20240311,2,11,4,4074,柳沢 一,A1,42,晴,17,0.0,0.0,eプリントサービス杯,まくり差し,7.06,49.54,67.89,7.57,64.29,85.71,14.0,33.08,47.37,22.0,16.91,33.09,52.0,-0.5,6.69,0.0001,1,14.2,69.0,0.14,1.0,1.0,4.0,0.0,1,1,14.56,13.575000000000001,143165590.99533334,143165577.42033336,-0.0006000000000000001,0.0199,0.02,0,0,0,6-1-2
20240311,2,11,5,4058,野末 智一,A2,45,晴,17,0.0,0.0,eプリントサービス杯,まくり差し,5.44,35.78,57.8,5.76,42.86,57.14,50.0,40.0,56.77,55.0,33.58,52.99,52.0,-0.5,6.84,0.02,0,1.9,39.2,0.19,0.0,0.0,1.0,0.0,4,5,15.264,13.575000000000001,143165590.99533334,143165577.42033336,-0.0006000000000000001,0.0199,0.02,0,0,0,6-1-2
20240311,2,11,6,4059,入澤 友治,B1,44,晴,17,0.0,0.0,eプリントサービス杯,まくり差し,5.74,47.56,54.88,6.71,57.14,66.67,53.0,34.06,54.35,24.0,28.87,50.0,52.4,-0.5,6.7,0.04,0,0.0,16.2,0.18,0.0,0.0,0.0,0.0,2,6,429496743.162,13.575000000000001,143165590.99533334,143165577.42033336,-0.0006000000000000001,0.0199,0.02,0,0,0,6-1-2
20240311,2,12,1,3909,佐々木 康幸,A1,50,晴,14,1.0,1.0,eプリントサービス杯,逃げ,6.28,45.12,62.2,6.13,40.0,66.67,52.0,30.16,42.06,35.0,35.61,50.0,52.7,-0.5,6.73,0.0008,1,66.6,87.5,0.12,0.0,0.0,0.0,0.0,5,3,13.015999999999998,12.957999999999998,14.475333333333333,1.517333333333335,0.1395,-0.13,-0.0095,0,0,0,1-2-3
20240311,2,12,2,4335,若林 将,A1,40,晴,14,1.0,1.0,eプリントサービス杯,逃げ,6.01,36.9,54.76,7.11,58.18,72.73,15.0,34.33,48.51,25.0,36.36,46.15,52.4,-0.5,6.66,0.0004,1,18.1,78.7,0.12,0.0,4.0,0.0,2.0,1,1,14.305,12.957999999999998,14.475333333333333,1.517333333333335,0.1395,-0.13,-0.0095,0,0,0,1-2-3
20240311,2,12,3,4075,中野 次郎,A1,42,晴,14,1.0,1.0,eプリントサービス杯,逃げ,6.35,44.09,55.91,6.61,47.37,65.79,43.0,24.81,44.96,56.0,26.09,45.65,53.0,0.0,6.67,0.0005,1,20.0,65.4,0.14,3.0,1.0,5.0,2.0,2,2,11.553,12.957999999999998,14.475333333333333,1.517333333333335,0.1395,-0.13,-0.0095,0,0,0,1-2-3
20240311,2,12,4,4446,和田 兼輔,A2,37,晴,14,1.0,1.0,eプリントサービス杯,逃げ,6.26,44.64,63.39,8.29,85.71,85.71,40.0,38.89,57.64,63.0,34.29,48.57,52.0,0.0,6.7,0.14,0,15.7,57.8,0.17,5.0,0.0,1.0,0.0,4,5,15.423,12.957999999999998,14.475333333333333,1.517333333333335,0.1395,-0.13,-0.0095,0,0,0,1-2-3
20240311,2,12,5,4144,石塚 久也,A2,42,晴,14,1.0,1.0,eプリントサービス杯,逃げ,6.45,44.74,73.68,6.21,41.18,63.53,60.0,28.35,50.39,58.0,31.82,45.45,52.0,-0.5,6.69,0.01,0,0.0,44.4,0.18,0.0,0.0,0.0,0.0,3,4,12.475,12.957999999999998,14.475333333333333,1.517333333333335,0.1395,-0.13,-0.0095,0,0,0,1-2-3
20240311,2,12,6,4449,中嶋 達也,B1,36,晴,14,1.0,1.0,eプリントサービス杯,逃げ,4.14,21.74,33.33,2.33,0.0,0.0,42.0,42.48,60.78,20.0,25.18,42.45,54.1,0.0,6.66,0.0005,1,0.0,11.7,0.16,0.0,0.0,0.0,0.0,1,2,15.527999999999999,12.957999999999998,14.475333333333333,1.517333333333335,0.1395,-0.13,-0.0095,0,0,0,1-2-3
20240311,2,1,1,3286,坂東 満,B1,55,晴,8,1.0,0.0,eプリントサービス杯,逃げ,4.56,20.97,45.16,6.63,56.25,68.75,49.0,37.16,54.73,57.0,27.27,48.48,52.6,-0.5,6.66,0.03,0,38.4,92.3,0.14,0.0,0.0,0.0,1.0,3,5,13.883999999999997,13.424999999999999,143165588.47933334,143165575.05433333,0.00030000000000000003,0.06960000000000001,-0.060000000000000005,0,0,0,1-4-2
20240311,2,1,2,3602,奥平 拓也,B1,53,晴,8,1.0,0.0,eプリントサービス杯,逃げ,4.87,25.58,50.0,3.67,20.83,29.17,7.0,36.84,50.0,67.0,26.67,42.22,52.0,-0.5,6.7,0.0006,1,2.7,41.6,0.16,1.0,0.0,0.0,0.0,4,3,14.174000000000001,13.424999999999999,143165588.47933334,143165575.05433333,0.00030000000000000003,0.06960000000000001,-0.060000000000000005,0,0,0,1-4-2
20240311,2,1,3,3542,清水 紀克,B1,55,晴,8,1.0,0.0,eプリントサービス杯,逃げ,4.62,27.66,45.74,4.2,20.0,25.0,9.0,30.15,43.38,12.0,34.48,59.31,55.2,-0.5,6.64,0.0001,1,0.0,17.2,0.2,0.0,0.0,0.0,0.0,2,1,12.217,13.424999999999999,143165588.47933334,143165575.05433333,0.00030000000000000003,0.06960000000000001,-0.060000000000000005,0,0,0,1-4-2
20240311,2,1,4,4039,村上 功祐,B1,45,晴,8,1.0,0.0,eプリントサービス杯,逃げ,4.93,30.67,45.33,4.59,29.63,37.04,46.0,42.67,56.67,76.0,30.22,53.24,57.7,-0.5,6.76,0.0004,1,11.1,55.5,0.13,4.0,0.0,1.0,0.0,6,2,16.059,13.424999999999999,143165588.47933334,143165575.05433333,0.00030000000000000003,0.06960000000000001,-0.060000000000000005,0,0,0,1-4-2
20240311,2,1,5,5315,浅井 翼,B2,23,晴,8,1.0,0.0,eプリントサービス杯,逃げ,1.35,0.0,1.82,1.19,0.0,0.0,51.0,30.0,47.14,53.0,27.07,44.36,51.0,-0.5,6.75,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,429496739.31,13.424999999999999,143165588.47933334,143165575.05433333,0.00030000000000000003,0.06960000000000001,-0.060000000000000005,0,0,0,1-4-2
