hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240311,02,10,1,4269,0.12,0.02,22,43,0.15,76.5,92.1
20240311,02,10,2,3841,0.17,0.05,26,3,0.16,5.1,71.7
20240311,02,10,3,4308,0.17,0.0001,26,43,0.15,25.5,80.8
20240311,02,10,4,3746,0.17,0.0001,25,43,0.18,3.8,59.6
20240311,02,10,5,4053,0.16,0.17,26,15,0.16,10.3,41.3
20240311,02,10,6,4064,0.19,0.01,30,43,0.17,6.9,55.1
20240311,02,11,1,4428,0.11,0.0005,25,43,0.15,58.8,92.1
20240311,02,11,2,4076,0.19,0.0008,30,43,0.18,11.3,54.5
20240311,02,11,3,4066,0.18,0.0007000000000000001,25,43,0.15,6.9,55.8
20240311,02,11,4,4074,0.16,0.0001,25,43,0.14,14.2,69.0
20240311,02,11,5,4058,0.14,0.02,40,43,0.19,1.9,39.2
20240311,02,11,6,4059,0.09,0.04,26,2,0.18,0.0,16.2
20240311,02,12,1,3909,0.09,0.0008,29,43,0.12,66.6,87.5
20240311,02,12,2,4335,0.14,0.0004,22,43,0.12,18.1,78.7
20240311,02,12,3,4075,0.17,0.0005,23,43,0.14,20.0,65.4
20240311,02,12,4,4446,0.15,0.14,26,12,0.17,15.7,57.8
20240311,02,12,5,4144,0.12,0.01,25,43,0.18,0.0,44.4
20240311,02,12,6,4449,0.1,0.0005,22,43,0.16,0.0,11.7
20240311,02,1,1,3286,0.24,0.03,22,1,0.14,38.4,92.3
20240311,02,1,2,3602,0.22,0.0006,26,43,0.16,2.7,41.6
20240311,02,1,3,3542,0.25,0.0001,20,43,0.2,0.0,17.2
20240311,02,1,4,4039,0.21,0.0004,32,43,0.13,11.1,55.5
20240311,02,1,5,5315,0.19,0.07,31,5,0.0,0.0,0.0
20240311,02,1,6,3596,0.15,0.01,15,43,0.19,0.0,11.7
20240311,02,2,1,4429,0.17,,61,43,0.15,28.0,68.0
20240311,02,2,2,4053,0.18,,61,43,0.15,19.5,65.8
20240311,02,2,3,3507,0.21,,61,43,0.16,3.7,40.7
20240311,02,2,4,4057,0.16,,61,43,0.15,4.7,54.7
20240311,02,2,5,3081,0.22,,61,43,0.15,12.1,42.4
20240311,02,2,6,5259,0.23,,61,43,0.19,0.0,0.8
20240311,02,3,1,5103,0.3,,61,43,0.14,12.5,58.3
20240311,02,3,2,4058,0.2,,61,43,0.17,11.7,62.7
20240311,02,3,3,3911,0.16,,61,43,0.15,3.0,60.6
20240311,02,3,4,4639,0.18,,61,43,0.18,2.4,29.2
20240311,02,3,5,4076,0.29,,61,43,0.18,7.3,48.7
20240311,02,3,6,4069,0.32,,61,43,0.2,3.2,51.6
20240311,02,4,1,3583,0.15,0.08,31,6,0.17,24.1,65.5
20240311,02,4,2,4219,0.15,0.04,25,2,0.17,2.3,34.8
20240311,02,4,3,3743,0.09,0.06,26,4,0.14,14.2,57.1
20240311,02,4,4,4066,0.15,0.26,26,24,0.17,5.1,56.4
20240311,02,4,5,5290,0.19,0.55,35,42,0.18,0.0,0.0
20240311,02,4,6,4269,0.13,0.18,16,16,0.15,0.0,31.5
20240311,02,5,1,4064,0.1,0.27,22,25,0.14,73.2,97.1
20240311,02,5,2,4039,0.12,0.09,25,7,0.14,13.6,47.7
20240311,02,5,3,4111,0.14,0.08,24,6,0.16,13.0,60.8
20240311,02,5,4,4308,0.09,0.13,28,11,0.15,21.4,57.1
20240311,02,5,5,5249,0.13,0.17,17,15,0.22,0.0,10.0
20240311,02,5,6,3877,0.21,0.16,15,14,0.2,0.0,34.2
20240311,02,6,1,4059,0.11,0.0015,29,43,0.18,61.3,81.8
20240311,02,6,2,3081,0.13,0.001,29,43,0.17,3.2,38.7
20240311,02,6,3,3746,0.08,0.0008,26,43,0.16,12.0,66.0
20240311,02,6,4,3294,0.05,0.04,37,2,0.14,8.3,36.1
20240311,02,6,5,3841,0.14,0.02,37,43,0.2,9.3,53.1
20240311,02,6,6,4428,0.09,0.0001,25,43,0.14,9.5,38.1
20240311,02,7,1,4074,0.14,0.11,25,9,0.12,78.1,93.7
20240311,02,7,2,3542,0.24,0.11,17,9,0.18,5.0,35.5
20240311,02,7,3,4041,0.21,0.11,28,9,0.19,5.5,30.5
20240311,02,7,4,3911,0.13,0.09,28,7,0.16,6.9,51.7
20240311,02,7,5,5259,0.12,0.16,29,14,0.19,4.0,12.0
20240311,02,7,6,5315,0.15,0.09,18,7,0.21,0.0,5.0
20240311,02,8,1,4057,0.17,0.0001,23,43,0.14,61.1,90.7
20240311,02,8,2,3507,0.2,0.0006,23,43,0.17,3.2,35.4
20240311,02,8,3,3583,0.17,0.09,36,7,0.2,2.7,33.3
20240311,02,8,4,5290,0.11,0.12,39,10,0.22,0.0,0.0
20240311,02,8,5,3602,0.22,0.12,41,10,0.18,2.7,33.3
20240311,02,8,6,4063,0.12,0.09,26,7,0.16,3.2,35.4
20240311,02,9,1,3743,0.09,0.27,22,25,0.13,72.7,92.4
20240311,02,9,2,4639,0.09,0.17,20,15,0.16,6.0,51.5
20240311,02,9,3,5103,0.11,0.38,18,35,0.16,0.0,14.8
20240311,02,9,4,4429,0.14,0.08,21,6,0.17,8.8,23.5
20240311,02,9,5,4219,0.15,0.09,27,7,0.2,2.3,21.4
20240311,02,9,6,5249,0.24,0.17,21,15,0.17,0.0,5.7
20240311,03,10,1,5196,0.15,0.15,36,13,0.14,50.0,50.0
20240311,03,10,2,4330,0.19,0.13,49,11,0.12,19.5,73.1
20240311,03,10,3,4277,0.19,0.11,43,9,0.17,21.4,50.0
20240311,03,10,4,4438,0.03,0.16,42,14,0.12,15.3,53.8
20240311,03,10,5,4003,0.29,0.39,57,36,0.17,4.7,42.8
20240311,03,10,6,4440,0.19,0.45,48,41,0.23,0.0,12.9
20240311,03,11,1,3951,0.17,,61,43,0.17,48.8,86.0
20240311,03,11,2,3929,0.14,,61,43,0.12,11.1,58.3
20240311,03,11,3,3975,0.17,,61,43,0.15,11.1,75.5
20240311,03,11,4,4093,0.18,,61,43,0.21,2.9,26.4
20240311,03,11,5,4366,0.21,,61,43,0.15,7.8,55.2
20240311,03,11,6,4715,0.19,,61,43,0.11,23.8,38.1
20240311,03,12,1,4318,0.12,,61,43,0.14,46.6,75.0
20240311,03,12,2,4847,0.15,,61,43,0.14,33.3,79.4
20240311,03,12,3,3319,0.24,,61,43,0.12,14.2,57.1
20240311,03,12,4,3256,0.11,,61,43,0.14,16.6,61.9
20240311,03,12,5,4391,0.21,,61,43,0.16,8.5,48.5
20240311,03,12,6,4748,0.35,,61,43,0.16,2.7,40.5
20240311,03,1,1,4979,0.12,0.002,10,43,0.17,35.7,75.0
20240311,03,1,2,5036,0.16,0.0013,11,43,0.17,10.2,61.5
20240311,03,1,3,3834,0.13,0.0003,10,43,0.15,22.2,59.2
20240311,03,1,4,5253,0.17,0.0008,3,43,0.25,3.7,7.4
20240311,03,1,5,4641,0.12,0.0002,2,43,0.21,0.0,35.0
20240311,03,1,6,5274,0.13,0.0016,1,43,0.22,1.0,4.2
20240311,03,2,1,4715,0.08,0.07,10,5,0.13,70.5,91.1
20240311,03,2,2,4693,0.08,0.0011,3,43,0.19,12.2,39.0
20240311,03,2,3,3807,0.13,0.0003,7,43,0.15,10.2,44.9
20240311,03,2,4,3569,0.17,0.03,11,1,0.18,2.9,32.3
20240311,03,2,5,5225,0.18,0.01,10,43,0.19,0.0,0.0
20240311,03,2,6,4145,0.29,0.05,4,3,0.27,0.0,17.8
20240311,03,3,1,4241,0.11,,61,43,0.18,42.8,82.1
