hd,jcd,rno,win_lane,win_racer_id,decision
20240125,02,10,1,4095,逃げ
20240125,02,11,1,4387,逃げ
20240125,02,12,1,3983,まくり
20240125,02,1,5,5190,まくり差し
20240125,02,2,5,4387,まくり
20240125,02,3,1,4637,逃げ
20240125,02,4,3,4095,まくり
20240125,02,5,5,4474,まくり差し
20240125,02,6,2,5141,差し
20240125,02,7,1,4738,逃げ
20240125,02,8,1,4377,逃げ
20240125,02,9,2,4134,差し
20240125,05,10,2,4482,恵まれ
20240125,05,11,2,4819,差し
20240125,05,12,2,4190,まくり
20240125,05,1,1,4464,逃げ
20240125,05,2,1,4690,逃げ
20240125,05,3,4,4964,差し
20240125,05,4,5,4482,まくり差し
20240125,05,5,1,5129,逃げ
20240125,05,6,6,4519,まくり
20240125,05,7,1,4240,逃げ
20240125,05,8,2,5146,差し
20240125,05,9,1,4399,逃げ
20240125,06,10,1,4686,逃げ
20240125,06,11,2,4682,差し
20240125,06,12,1,4320,逃げ
20240125,06,1,1,4494,逃げ
20240125,06,2,2,4503,まくり
20240125,06,3,1,4427,逃げ
20240125,06,4,3,3557,まくり
20240125,06,5,1,3654,逃げ
20240125,06,6,1,4772,逃げ
20240125,06,7,2,4418,まくり
20240125,06,8,6,4137,まくり差し
20240125,06,9,4,3960,まくり差し
20240125,07,10,1,3905,逃げ
20240125,07,11,4,4570,まくり
20240125,07,12,1,3997,逃げ
20240125,07,1,4,3306,まくり
20240125,07,2,3,4706,まくり
20240125,07,3,2,4305,差し
20240125,07,4,4,4911,まくり差し
20240125,07,5,1,4102,逃げ
20240125,07,6,2,4735,差し
20240125,07,7,1,3988,逃げ
20240125,07,8,1,4015,逃げ
20240125,07,9,1,4706,逃げ
20240125,09,10,2,4625,差し
20240125,09,11,1,4043,逃げ
20240125,09,12,1,4808,逃げ
20240125,09,1,1,4468,逃げ
20240125,09,2,4,4195,まくり
20240125,09,3,1,4631,逃げ
20240125,09,4,4,4269,抜き
20240125,09,5,1,4926,逃げ
20240125,09,6,1,5057,逃げ
20240125,09,7,1,5127,逃げ
20240125,09,8,2,4578,まくり
20240125,09,9,1,4596,逃げ
20240125,11,10,4,4120,まくり差し
20240125,11,11,5,5003,まくり
20240125,11,12,2,4296,差し
20240125,11,1,1,4120,逃げ
20240125,11,2,1,3877,抜き
20240125,11,3,2,4218,差し
20240125,11,4,5,4210,まくり差し
20240125,11,5,3,4296,まくり差し
20240125,11,6,1,4099,逃げ
20240125,11,7,3,4409,まくり差し
20240125,11,8,6,5160,差し
20240125,11,9,5,3712,まくり差し
20240125,12,10,1,5267,逃げ
20240125,12,11,3,5026,まくり差し
20240125,12,12,1,4907,逃げ
20240125,12,1,5,5087,まくり差し
20240125,12,2,2,5074,差し
20240125,12,3,1,5046,逃げ
20240125,12,4,6,5065,まくり差し
20240125,12,5,3,5082,まくり
20240125,12,6,4,5217,差し
20240125,12,7,1,5216,逃げ
20240125,12,8,2,4908,差し
20240125,12,9,1,5142,逃げ
20240125,13,10,1,3623,逃げ
20240125,13,11,1,4415,逃げ
20240125,13,12,1,4375,逃げ
20240125,13,1,1,3814,逃げ
20240125,13,2,1,3984,逃げ
20240125,13,3,2,3577,差し
20240125,13,4,3,3623,抜き
20240125,13,5,4,4375,まくり
20240125,13,6,1,4794,逃げ
20240125,13,7,1,4072,逃げ
20240125,13,8,1,4824,逃げ
20240125,13,9,1,4287,逃げ
20240125,15,10,6,4723,まくり差し
20240125,15,11,1,4739,逃げ
20240125,15,12,1,4433,逃げ
20240125,15,1,1,4010,逃げ
20240125,15,2,5,5098,まくり差し
20240125,15,3,4,3831,まくり差し
20240125,15,4,5,3541,まくり差し
20240125,15,5,2,4835,差し
20240125,15,6,1,4372,逃げ
20240125,15,7,2,4433,差し
20240125,15,8,1,4276,逃げ
20240125,15,9,5,3716,まくり
20240125,16,10,2,4839,差し
20240125,16,11,4,4704,抜き
20240125,16,12,1,3257,逃げ
20240125,16,1,5,3832,差し
20240125,16,2,4,3752,差し
20240125,16,3,6,4033,差し
20240125,16,4,3,4575,まくり
20240125,16,5,4,5269,まくり差し
20240125,16,6,3,3685,まくり
20240125,16,7,2,4757,差し
20240125,16,8,1,4359,逃げ
20240125,16,9,1,4172,逃げ
20240125,17,10,2,4556,差し
20240125,17,11,1,4002,逃げ
20240125,17,12,1,4546,逃げ
20240125,17,1,1,4556,逃げ
20240125,17,2,2,4395,まくり
20240125,17,3,5,4257,まくり差し
20240125,17,4,3,4653,まくり差し
20240125,17,5,2,4347,まくり
20240125,17,6,1,4193,逃げ
20240125,17,7,2,4171,まくり
20240125,17,8,3,4394,差し
20240125,17,9,1,4771,逃げ
20240125,18,10,1,3315,逃げ
20240125,18,11,1,3497,逃げ
20240125,18,12,1,3940,逃げ
20240125,18,1,2,3392,差し
20240125,18,2,1,3251,逃げ
20240125,18,3,5,3876,まくり
20240125,18,4,1,3641,逃げ
20240125,18,5,1,3499,逃げ
20240125,18,6,3,3918,抜き
20240125,18,7,1,3584,逃げ
20240125,18,8,1,3176,逃げ
20240125,18,9,2,3876,差し
20240125,23,10,1,4308,抜き
20240125,23,11,2,4184,逃げ
20240125,23,12,3,4143,まくり
20240125,23,1,1,4108,逃げ
20240125,23,2,1,4446,逃げ
20240125,23,3,3,4063,まくり
20240125,23,4,1,4374,逃げ
20240125,23,5,1,4143,逃げ
20240125,23,6,1,4666,逃げ
20240125,23,7,4,4294,抜き
20240125,23,8,1,3471,恵まれ
20240125,23,9,1,3501,逃げ
20240125,24,10,1,4786,逃げ
20240125,24,11,1,4342,逃げ
20240125,24,12,1,3554,逃げ
20240125,24,1,1,4817,逃げ
20240125,24,2,1,4023,逃げ
20240125,24,3,1,4992,逃げ
20240125,24,4,1,3828,逃げ
