hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240118,01,10,1,3933,0.1,0.11,0.18,3,26.294
20240118,01,10,2,3771,0.11,0.02,0.13,1,10.504
20240118,01,10,3,4264,0.16,0.26,0.16,5,18.744
20240118,01,10,4,4553,0.14,0.02,0.16,1,14.503
20240118,01,10,5,3880,0.15,0.13,0.18,4,7.837
20240118,01,10,6,3957,0.16,0.08,0.22,2,14.682
20240118,01,11,1,4505,0.06,0.28,0.14,6,429496733.448
20240118,01,11,2,4790,0.13,0.08,0.14,1,20.022999999999996
20240118,01,11,3,3517,0.19,0.11,0.16,3,7.937
20240118,01,11,4,4083,0.09,0.19,0.13,4,19.096
20240118,01,11,5,4475,0.15,0.09,0.12,2,26.25
20240118,01,11,6,4080,0.12,0.22,0.13,5,14.82
20240118,01,12,1,4036,0.2,0.03,0.13,1,20.622999999999998
20240118,01,12,2,4096,0.22,0.13,0.15,5,15.414
20240118,01,12,3,4715,0.17,0.15,0.13,6,429496746.888
20240118,01,12,4,4124,0.21,0.08,0.17,2,16.014
20240118,01,12,5,3303,0.24,0.11,0.18,3,9.991999999999999
20240118,01,12,6,4532,0.19,0.12,0.15,4,10.054
20240118,01,1,1,5090,0.11,0.28,0.15,5,7.611000000000001
20240118,01,1,2,5011,0.19,0.11,0.17,4,9.04
20240118,01,1,3,3957,0.19,0.0001,0.19,1,14.782
20240118,01,1,4,4465,0.23,0.0003,0.16,3,15.559999999999999
20240118,01,1,5,3589,0.13,0.0002,0.15,2,10.368
20240118,01,1,6,4790,0.2,0.0002,0.19,2,19.923
20240118,01,2,1,5150,0.23,0.0001,0.17,1,6.523
20240118,01,2,2,4792,0.18,0.0005,0.2,2,9.030000000000001
20240118,01,2,3,4633,0.19,0.12,0.13,6,429496750.734
20240118,01,2,4,4505,0.16,0.01,0.14,3,4.148
20240118,01,2,5,4264,0.14,0.09,0.15,5,18.744
20240118,01,2,6,4122,0.19,0.05,0.18,4,9.741999999999999
20240118,01,3,1,4059,0.2,0.05,0.18,2,8.403
20240118,01,3,2,4475,0.22,0.06,0.15,3,26.15
20240118,01,3,3,3929,0.19,0.14,0.15,5,12.059999999999999
20240118,01,3,4,4836,0.25,0.03,0.15,1,25.701999999999998
20240118,01,3,5,4124,0.2,0.03,0.16,1,16.114
20240118,01,3,6,4553,0.22,0.11,0.18,4,14.203
20240118,01,4,1,4060,0.25,0.1,0.14,2,3.4079999999999995
20240118,01,4,2,4779,0.19,0.13,0.15,3,17.672
20240118,01,4,3,3319,0.31,0.07,0.12,1,3.9459999999999997
20240118,01,4,4,3517,0.38,0.19,0.17,4,7.837
20240118,01,4,5,3933,0.26,0.07,0.19,1,26.494
20240118,01,4,6,4715,0.26,0.07,0.11,1,17.787999999999997
20240118,01,5,1,4654,0.14,0.14,0.14,5,22.578
20240118,01,5,2,3643,0.15,0.14,0.17,5,8.301
20240118,01,5,3,4080,0.11,0.03,0.13,4,14.92
20240118,01,5,4,4532,0.15,0.0003,0.16,2,10.254000000000001
20240118,01,5,5,5090,0.16,0.0001,0.19,1,8.011000000000001
20240118,01,5,6,3771,0.13,0.0004,0.16,3,10.303999999999998
20240118,01,6,1,3303,0.23,0.13,0.18,3,9.991999999999999
20240118,01,6,2,3400,0.19,0.11,0.21,2,17.442
20240118,01,6,3,3353,0.18,0.27,0.18,5,8.777999999999999
20240118,01,6,4,4550,0.16,0.05,0.14,1,3.01
20240118,01,6,5,4695,0.19,0.11,0.2,2,10.290000000000001
20240118,01,6,6,5316,0.14,0.19,0.19,4,22.492
20240118,01,7,1,4083,0.17,0.0008,0.12,1,19.395999999999997
20240118,01,7,2,4004,0.2,0.08,0.16,3,23.555
20240118,01,7,3,4036,0.17,0.03,0.16,2,20.523
20240118,01,7,4,5150,0.21,0.09,0.16,4,6.222999999999999
20240118,01,7,5,3596,0.19,0.15,0.16,5,6.834
20240118,01,7,6,3857,0.2,0.15,0.2,5,7.731
20240118,01,8,1,3319,0.18,,0.15,1,3.9459999999999997
20240118,01,8,2,3928,0.13,,0.18,1,14.662
20240118,01,8,3,4766,0.1,,0.16,1,20.631999999999998
20240118,01,8,4,4059,0.11,,0.14,1,8.503
20240118,01,8,5,4096,0.09,,0.13,1,15.814
20240118,01,8,6,4633,0.2,,0.2,1,21.633999999999997
20240118,01,9,1,3589,0.23,0.19,0.18,5,10.068
20240118,01,9,2,4122,0.28,0.21,0.16,6,429496739.142
20240118,01,9,3,3684,0.25,0.16,0.17,3,10.225999999999999
20240118,01,9,4,4654,0.24,0.11,0.16,2,22.878
20240118,01,9,5,4060,0.21,0.17,0.18,4,3.2079999999999997
20240118,01,9,6,3929,0.15,0.09,0.14,1,12.459999999999999
20240118,02,10,1,3563,0.13,0.11,0.16,4,14.443
20240118,02,10,2,3550,0.18,0.26,0.16,6,429496741.878
20240118,02,10,3,5086,0.16,0.08,0.15,3,11.665999999999999
20240118,02,10,4,4172,0.1,0.04,0.14,2,17.526
20240118,02,10,5,4128,0.25,0.18,0.13,5,13.599
20240118,02,10,6,4218,0.19,0.0001,0.21,1,17.65
20240118,02,11,1,4908,0.08,0.02,0.13,2,16.322999999999997
20240118,02,11,2,5191,0.18,0.04,0.15,3,13.963999999999999
20240118,02,11,3,4594,0.22,0.04,0.15,3,7.862
20240118,02,11,4,4142,0.19,0.01,0.18,1,15.286
20240118,02,11,5,3995,0.12,0.01,0.12,1,11.686
20240118,02,11,6,5092,0.11,0.11,0.13,4,12.385
20240118,02,12,1,3779,0.09,0.02,0.1,2,16.233
20240118,02,12,2,4019,0.11,0.02,0.16,2,11.928
20240118,02,12,3,4537,0.1,0.15,0.12,5,19.32
20240118,02,12,4,4460,0.19,0.14,0.13,4,10.815999999999999
20240118,02,12,5,4074,0.12,0.12,0.13,3,15.460999999999999
20240118,02,12,6,4686,0.12,0.01,0.17,1,16.383999999999997
20240118,02,1,1,4439,0.19,0.12,0.16,4,14.449
20240118,02,1,2,3602,0.18,0.11,0.16,3,8.911999999999999
20240118,02,1,3,4638,0.19,0.09,0.19,2,13.719000000000001
20240118,02,1,4,4186,0.2,0.13,0.19,5,8.427
20240118,02,1,5,3889,0.11,0.13,0.16,5,12.752999999999998
20240118,02,1,6,5318,0.18,0.08,0.2,1,14.509
20240118,02,2,1,4637,0.16,0.08,0.16,4,14.017
20240118,02,2,2,4976,0.17,0.11,0.18,5,14.868
20240118,02,2,3,5122,0.18,0.01,0.13,3,12.097999999999999
20240118,02,2,4,4012,0.15,0.0,0.14,1,11.847999999999999
20240118,02,2,5,3439,0.15,0.01,0.16,3,13.604
20240118,02,2,6,5086,0.16,0.0001,0.17,2,11.766
20240118,02,3,1,5048,0.11,,0.16,1,12.871
20240118,02,3,2,4089,0.15,,0.15,1,11.881
20240118,02,3,3,4128,0.12,,0.12,1,13.999
20240118,02,3,4,3792,0.25,,0.17,1,17.479
20240118,02,3,5,4019,0.2,,0.18,1,12.028
20240118,02,3,6,4594,0.22,,0.25,1,8.062
20240118,02,4,1,4177,0.21,0.0003,0.16,1,13.561
20240118,02,4,2,3563,0.21,0.0006,0.18,2,14.643
20240118,02,4,3,4686,0.19,0.05,0.14,3,16.183999999999997
20240118,02,4,4,4908,0.12,0.31,0.15,6,429496745.523
20240118,02,4,5,5186,0.28,0.21,0.18,5,17.448
20240118,02,4,6,3986,0.33,0.09,0.2,4,13.843
20240118,02,5,1,4172,0.08,,0.14,1,17.625999999999998
20240118,02,5,2,3896,0.15,,0.15,1,11.101
20240118,02,5,3,5092,0.19,,0.15,1,12.685
20240118,02,5,4,3779,0.15,,0.11,1,16.333
20240118,02,5,5,4439,0.02,,0.18,1,14.749
20240118,02,5,6,5331,0.17,,0.19,1,11.491
20240118,02,6,1,3538,0.15,0.02,0.15,1,12.307
20240118,02,6,2,3995,0.19,0.15,0.13,5,11.286
20240118,02,6,3,4218,0.19,0.11,0.16,3,17.45
20240118,02,6,4,4637,0.19,0.08,0.17,2,14.217
20240118,02,6,5,3602,0.2,0.22,0.18,6,429496738.212
20240118,02,6,6,4537,0.03,0.13,0.19,4,19.42
20240118,02,7,1,4460,0.16,0.23,0.13,5,10.716
20240118,02,7,2,4281,0.15,0.13,0.17,2,13.695
20240118,02,7,3,5191,0.13,0.06,0.15,1,14.164
20240118,02,7,4,5048,0.24,0.15,0.17,3,12.671
20240118,02,7,5,4976,0.12,0.13,0.19,2,15.168000000000001
20240118,02,7,6,5319,0.38,0.19,0.22,4,7.353999999999999
20240118,02,8,1,4012,0.22,0.06,0.16,2,11.748
20240118,02,8,2,4074,0.18,0.05,0.14,1,15.661
20240118,02,8,3,4177,0.18,0.09,0.16,3,13.360999999999999
20240118,02,8,4,4214,0.21,0.11,0.14,4,10.033
20240118,02,8,5,3792,0.24,0.13,0.21,5,17.079
20240118,02,8,6,4638,0.25,0.15,0.22,6,429496742.919
20240118,02,9,1,3439,,,0.14,6,429496742.904
20240118,02,9,2,4954,0.22,0.07,0.15,2,15.327
20240118,02,9,3,3986,0.19,0.12,0.17,4,13.843
20240118,02,9,4,3896,0.16,0.06,0.14,1,11.101
20240118,02,9,5,4089,0.1,0.11,0.17,3,11.681
20240118,02,9,6,4228,0.12,0.14,0.18,5,12.735
20240118,03,10,1,4608,0.09,0.06,0.15,4,16.279000000000003
20240118,03,10,2,4330,0.03,0.14,0.12,5,12.027000000000001
20240118,03,10,3,4468,0.06,0.15,0.13,6,429496747.158
20240118,03,10,4,4757,0.18,0.0003,0.16,1,12.661
20240118,03,10,5,4888,0.16,0.0008,0.17,3,12.547999999999998
20240118,03,10,6,4778,0.17,0.0006,0.17,2,16.434
20240118,03,11,1,3983,0.11,0.17,0.14,3,15.872
20240118,03,11,2,4598,0.17,0.19,0.17,4,16.363000000000003
20240118,03,11,3,4401,0.11,0.05,0.14,1,15.433
20240118,03,11,4,4706,0.13,0.13,0.16,2,12.648
20240118,03,11,5,4388,0.12,0.23,0.16,5,15.15
20240118,03,11,6,3874,0.04,0.13,0.18,2,16.197
20240118,03,12,1,3978,0.07,0.0002,0.14,1,15.319
20240118,03,12,2,4131,0.07,0.02,0.16,2,13.940999999999999
20240118,03,12,3,4688,0.05,0.11,0.14,4,14.076999999999998
20240118,03,12,4,4370,0.11,0.05,0.15,3,14.704999999999998
20240118,03,12,5,4000,0.15,0.18,0.17,5,11.235
20240118,03,12,6,4044,0.16,0.02,0.13,2,14.790000000000001
20240118,03,1,1,4379,0.15,0.06,0.16,5,12.585
20240118,03,1,2,4826,0.21,0.0013,0.14,3,16.166
20240118,03,1,3,4842,0.21,0.0013,0.15,3,13.717999999999998
20240118,03,1,4,4438,0.09,0.0007000000000000001,0.12,1,14.899
20240118,03,1,5,5112,0.15,0.0008,0.15,2,10.551000000000002
20240118,03,1,6,3959,0.19,0.03,0.16,4,14.406999999999998
20240118,03,2,1,4401,0.08,0.0008,0.15,2,15.333
20240118,03,2,2,4793,0.09,0.42,0.15,5,12.921
20240118,03,2,3,4159,0.08,0.15,0.17,4,14.788
20240118,03,2,4,4718,0.07,0.0009,0.15,3,17.291
20240118,03,2,5,3978,0.14,0.15,0.15,4,15.019
20240118,03,2,6,4330,0.03,0.0001,0.13,1,12.427000000000001
20240118,03,3,1,4706,0.14,0.18,0.18,5,12.347999999999999
20240118,03,3,2,4044,0.04,0.07,0.15,3,14.69
20240118,03,3,3,4296,0.01,0.06,0.14,2,15.021
20240118,03,3,4,4028,0.08,0.01,0.16,1,13.501
20240118,03,3,5,3888,0.04,0.01,0.15,1,18.019
20240118,03,3,6,4468,0.05,0.1,0.15,4,17.758000000000003
20240118,03,4,1,4652,0.11,0.0001,0.19,1,18.112
20240118,03,4,2,4748,0.06,0.0007000000000000001,0.14,2,11.724
20240118,03,4,3,4778,0.07,0.08,0.16,3,16.334
20240118,03,4,4,4388,0.07,0.36,0.15,5,15.15
20240118,03,4,5,3874,0.09,0.51,0.16,6,429496745.397
20240118,03,4,6,4095,0.07,0.33,0.14,4,15.085
20240118,03,5,1,4370,0.09,0.0004,0.14,1,14.905
20240118,03,5,2,4344,0.12,0.23,0.15,6,429496742.496
20240118,03,5,3,3959,0.11,0.06,0.16,3,14.506999999999998
20240118,03,5,4,4608,0.13,0.07,0.17,4,16.279000000000003
20240118,03,5,5,4598,0.11,0.12,0.17,5,16.263
20240118,03,5,6,3686,0.13,0.05,0.18,2,15.696000000000002
20240118,03,6,1,4581,0.01,0.26,0.11,5,12.825
20240118,03,6,2,4888,0.04,0.08,0.17,2,12.648
20240118,03,6,3,4438,0.05,0.15,0.13,4,14.598999999999998
20240118,03,6,4,4159,0.17,0.04,0.18,1,15.088000000000001
20240118,03,6,5,4704,0.21,0.08,0.16,2,13.863000000000001
20240118,03,6,6,4430,0.24,0.12,0.19,3,17.153
20240118,03,7,1,4793,0.16,0.07,0.14,6,429496742.421
20240118,03,7,2,4688,0.17,0.0006,0.14,2,14.277
20240118,03,7,3,4872,0.19,0.0005,0.15,1,12.492999999999999
20240118,03,7,4,4379,0.16,0.0009,0.15,3,12.785
20240118,03,7,5,3983,0.16,0.01,0.15,4,15.772
20240118,03,7,6,4718,0.25,0.04,0.15,5,17.091
20240118,03,8,1,4769,0.09,0.02,0.12,2,12.710999999999999
20240118,03,8,2,4842,0.11,0.05,0.14,3,13.717999999999998
20240118,03,8,3,4131,0.05,0.31,0.14,5,13.640999999999998
20240118,03,8,4,4161,0.1,0.28,0.14,4,14.728
20240118,03,8,5,4748,0.08,0.0005,0.16,1,11.824
20240118,03,8,6,4028,,,0.19,6,429496742.601
20240118,03,9,1,4084,0.06,0.11,0.16,3,15.322999999999999
20240118,03,9,2,4420,0.04,0.09,0.13,2,14.574
20240118,03,9,3,3888,0.02,0.17,0.15,5,17.619
20240118,03,9,4,4296,0.02,0.05,0.14,1,15.121
20240118,03,9,5,4297,0.08,0.12,0.09,4,10.123
20240118,03,9,6,4826,0.13,0.36,0.17,6,429496745.466
20240118,06,10,1,4428,0.09,0.01,0.15,1,12.673
20240118,06,10,2,5126,0.11,0.29,0.15,6,429496743.414
20240118,06,10,3,4543,0.16,0.11,0.18,3,12.913999999999998
20240118,06,10,4,4425,0.11,0.08,0.15,2,14.937000000000001
20240118,06,10,5,3713,0.21,0.14,0.12,4,15.510999999999997
20240118,06,10,6,3711,0.21,0.16,0.19,5,11.325
20240118,06,11,1,4736,0.12,0.21,0.13,5,12.693
20240118,06,11,2,3853,0.18,0.08,0.18,2,14.052
20240118,06,11,3,5174,0.16,0.06,0.15,1,13.245999999999999
20240118,06,11,4,2538,0.3,0.24,0.2,6,429496741.641
20240118,06,11,5,4732,0.11,0.18,0.13,3,16.366999999999997
20240118,06,11,6,3630,0.29,0.19,0.17,4,13.267000000000001
20240118,06,12,1,4571,0.13,0.05,0.15,4,10.822
20240118,06,12,2,4738,0.21,0.0003,0.16,1,14.269
20240118,06,12,3,4150,0.22,0.17,0.13,5,11.258999999999999
20240118,06,12,4,3963,0.18,0.01,0.17,2,11.856
20240118,06,12,5,4138,0.14,0.01,0.16,2,16.275
20240118,06,12,6,4677,0.22,0.04,0.15,3,11.860999999999999
