hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240226,1,10,1,4566,塩田 北斗,A1,36,晴,2,6.0,4.0,第30回桐生タイムス杯,逃げ,7.31,59.59,71.92,5.25,50.0,50.0,50.0,40.0,56.67,63.0,25.0,45.83,52.5,0.0,6.79,0.06,0,76.7,90.4,0.14,0.0,0.0,0.0,0.0,1,3,16.586,143165593.72300002,7.755333333333333,-143165585.9676667,-0.1896,-0.0004,0.09,0,1,1,1-4-5
20240226,1,10,2,4594,谷川 祐一,A2,42,晴,2,6.0,4.0,第30回桐生タイムス杯,逃げ,6.15,50.0,58.82,5.69,43.75,43.75,21.0,39.47,39.47,58.0,18.37,48.98,52.3,0.0,6.84,0.08,0,14.5,58.3,0.15,4.0,3.0,0.0,0.0,4,4,15.630999999999998,143165593.72300002,7.755333333333333,-143165585.9676667,-0.1896,-0.0004,0.09,0,1,1,1-4-5
20240226,1,10,3,4789,古賀 智之,B1,34,晴,2,6.0,4.0,第30回桐生タイムス杯,逃げ,4.64,28.36,40.3,4.88,25.0,37.5,62.0,55.56,70.37,18.0,30.19,43.4,52.5,0.0,6.84,0.19,0,6.9,37.9,0.15,0.0,0.0,2.0,0.0,4,6,429496748.952,143165593.72300002,7.755333333333333,-143165585.9676667,-0.1896,-0.0004,0.09,0,1,1,1-4-5
20240226,1,10,4,3713,伊藤 誠二,A2,49,晴,2,6.0,4.0,第30回桐生タイムス杯,逃げ,5.91,42.52,58.27,6.0,44.44,55.56,30.0,20.59,47.06,37.0,30.77,48.08,53.4,0.0,6.81,0.0004,1,23.2,65.1,0.12,6.0,2.0,2.0,0.0,2,2,10.023,143165593.72300002,7.755333333333333,-143165585.9676667,-0.1896,-0.0004,0.09,1,1,1,1-4-5
20240226,1,10,5,4216,星 栄爾,B1,38,晴,2,6.0,4.0,第30回桐生タイムス杯,逃げ,4.82,31.15,47.54,5.7,48.48,57.58,69.0,20.0,31.43,73.0,34.09,54.55,53.4,-0.5,6.83,0.0,0,7.1,33.3,0.16,1.0,0.0,2.0,0.0,3,1,9.292,143165593.72300002,7.755333333333333,-143165585.9676667,-0.1896,-0.0004,0.09,0,1,1,1-4-5
20240226,1,10,6,3414,加瀬 智宏,B1,54,晴,2,6.0,4.0,第30回桐生タイムス杯,逃げ,4.86,31.52,43.48,5.23,29.73,51.35,13.0,3.45,6.9,74.0,24.44,46.67,54.2,0.0,6.84,0.09,0,3.8,19.2,0.16,0.0,0.0,1.0,0.0,4,5,3.9509999999999996,143165593.72300002,7.755333333333333,-143165585.9676667,-0.1896,-0.0004,0.09,0,1,1,1-4-5
20240226,1,11,1,4677,片橋 幸貴,A2,35,晴,14,5.0,4.0,第30回桐生タイムス杯,逃げ,6.57,51.35,70.27,0.0,0.0,0.0,52.0,28.13,53.13,19.0,27.27,41.82,,,,,,71.4,85.7,0.14,0.0,0.0,0.0,2.0,1,1,12.781,13.458,16.487,3.028999999999998,,,,0,0,0,1-5-2
20240226,1,11,2,4700,金子 和之,A2,36,晴,14,5.0,4.0,第30回桐生タイムス杯,逃げ,5.97,40.82,64.29,5.36,33.33,59.52,49.0,33.33,43.33,27.0,31.37,52.94,,,,,,19.4,61.1,0.19,1.0,5.0,0.0,0.0,1,1,13.981,13.458,16.487,3.028999999999998,,,,0,0,0,1-5-2
20240226,1,11,3,3838,伊藤 啓三,A2,48,晴,14,5.0,4.0,第30回桐生タイムス杯,逃げ,5.95,40.94,59.06,4.65,30.77,42.31,16.0,32.14,46.43,21.0,36.96,63.04,,,,,,9.5,54.7,0.13,1.0,0.0,3.0,0.0,1,1,13.612,13.458,16.487,3.028999999999998,,,,0,0,0,1-5-2
20240226,1,11,4,3966,作間 章,A1,44,晴,14,5.0,4.0,第30回桐生タイムス杯,逃げ,6.12,37.96,59.85,6.33,46.27,62.69,58.0,55.17,65.52,65.0,30.19,50.94,,,,,,17.0,65.9,0.17,3.0,2.0,2.0,1.0,1,1,20.622999999999998,13.458,16.487,3.028999999999998,,,,,0,0,1-5-2
