hd,jcd,rno,label_3t,win_lane
20240226,1,1,1-2-3,1
20240226,1,2,3-4-2,3
20240226,1,3,4-5-1,4
20240226,1,4,2-3-5,2
20240226,1,5,2-3-1,2
20240226,1,6,1-3-4,1
20240226,1,7,2-3-1,2
20240226,1,8,1-2-5,1
20240226,1,9,5-2-1,5
20240226,1,10,1-4-5,1
20240226,1,11,1-5-2,1
20240226,1,12,1-4-2,1
20240226,4,1,1-3-4,1
20240226,4,2,5-1-3,5
20240226,4,3,1-2-3,1
20240226,4,4,1-2-5,1
20240226,4,5,4-2-1,4
20240226,4,6,5-1-4,5
20240226,4,7,1-4-3,1
20240226,4,8,2-6-5,2
20240226,4,9,1-4-6,1
20240226,4,10,1-2-3,1
20240226,4,11,3-2-1,3
20240226,4,12,1-2-3,1
20240226,5,1,1-4-5,1
20240226,5,2,2-1-3,2
20240226,5,3,2-1-3,2
20240226,5,4,2-6-4,2
20240226,5,5,6-4-2,6
20240226,5,6,2-1-5,2
20240226,5,7,1-3-2,1
20240226,5,8,3-2-1,3
20240226,5,9,1-4-6,1
20240226,5,10,1-3-4,1
20240226,5,11,1-4-3,1
20240226,5,12,1-4-2,1
20240226,6,1,1-2-5,1
20240226,6,2,2-3-4,2
20240226,6,3,3-1-5,3
20240226,6,4,1-2-4,1
20240226,6,5,1-3-6,1
20240226,6,6,4-1-6,4
20240226,6,7,3-1-4,3
20240226,6,8,5-3-4,5
20240226,6,9,1-4-3,1
20240226,6,10,,
20240226,6,11,,
20240226,6,12,,
20240226,7,1,1-6-5,1
20240226,7,2,4-5-3,4
20240226,7,3,4-1-6,4
20240226,7,4,3-1-4,3
20240226,7,5,6-4-3,6
20240226,7,6,1-6-3,1
20240226,7,7,1-4-2,1
20240226,7,8,1-3-4,1
20240226,7,9,1-2-3,1
20240226,7,10,6-1-2,6
20240226,7,11,1-5-2,1
20240226,7,12,1-5-3,1
20240226,8,1,2-4-6,2
20240226,8,2,1-2-4,1
20240226,8,3,3-1-6,3
20240226,8,4,5-1-6,5
20240226,8,5,1-5-2,1
20240226,8,6,2-1-5,2
20240226,8,7,3-1-2,3
20240226,8,8,1-6-3,1
20240226,8,9,1-2-3,1
20240226,8,10,1-4-3,1
20240226,8,11,1-2-4,1
20240226,8,12,2-4-1,2
20240226,9,1,1-4-3,1
20240226,9,2,1-3-5,1
20240226,9,3,2-1-5,2
20240226,9,4,4-6-5,4
20240226,9,5,4-1-6,4
20240226,9,6,1-2-6,1
20240226,9,7,1-4-3,1
20240226,9,8,1-2-3,1
20240226,9,9,,
20240226,9,10,,
20240226,9,11,,
20240226,9,12,,
20240226,12,1,3-4-5,3
20240226,12,2,3-4-5,3
20240226,12,3,2-1-3,2
20240226,12,4,1-6-3,1
20240226,12,5,3-1-5,3
20240226,12,6,3-1-6,3
20240226,12,7,1-4-3,1
20240226,12,8,1-3-6,1
20240226,12,9,3-1-4,3
20240226,12,10,4-1-2,4
20240226,12,11,1-2-3,1
20240226,12,12,1-2-4,1
20240226,13,1,1-2-3,1
20240226,13,2,4-3-1,4
20240226,13,3,2-1-3,2
20240226,13,4,3-6-5,3
20240226,13,5,1-2-6,1
20240226,13,6,2-1-3,2
20240226,13,7,2-1-4,2
20240226,13,8,1-6-3,1
20240226,13,9,4-6-1,4
20240226,13,10,1-2-3,1
20240226,13,11,1-5-6,1
20240226,13,12,1-5-6,1
20240226,14,1,1-3-6,1
20240226,14,2,3-2-6,3
20240226,14,3,3-5-1,3
20240226,14,4,2-1-4,2
20240226,14,5,1-5-2,1
20240226,14,6,3-5-1,3
20240226,14,7,1-3-6,1
20240226,14,8,3-4-6,3
20240226,14,9,4-6-2,4
20240226,14,10,1-5-3,1
20240226,14,11,5-1-2,5
20240226,14,12,4-1-5,4
20240226,19,1,2-4-3,2
20240226,19,2,4-6-1,4
20240226,19,3,2-5-4,2
20240226,19,4,4-2-6,4
20240226,19,5,4-1-5,4
20240226,19,6,1-6-5,1
20240226,19,7,1-5-3,1
20240226,19,8,2-4-1,2
20240226,19,9,1-3-4,1
20240226,19,10,1-6-2,1
20240226,19,11,1-3-2,1
20240226,19,12,1-4-3,1
20240226,20,1,2-4-1,2
20240226,20,2,5-2-4,5
20240226,20,3,4-5-2,4
20240226,20,4,1-3-2,1
20240226,20,5,1-2-4,1
20240226,20,6,1-3-6,1
20240226,20,7,1-4-3,1
20240226,20,8,1-3-2,1
20240226,20,9,1-2-5,1
20240226,20,10,4-1-3,4
20240226,20,11,1-3-5,1
20240226,20,12,1-4-3,1
20240226,21,1,1-3-6,1
20240226,21,2,3-4-5,3
20240226,21,3,6-3-1,6
20240226,21,4,1-2-4,1
20240226,21,5,1-5-6,1
20240226,21,6,1-2-4,1
20240226,21,7,1-4-5,1
20240226,21,8,4-5-1,4
20240226,21,9,4-6-3,4
20240226,21,10,1-3-4,1
20240226,21,11,1-4-2,1
20240226,21,12,1-3-2,1
